"medcodeid"	"Observations"	"OriginalReadCode"	"CleansedReadCode"	"term"	"SnomedCTConceptId"	"SnomedCTDescriptionId"	"EmisCodeCategoryId"
"5335401000006115"	2	"^ESCTPK533540"	NA	"pkd1 - polycystic kidney disease 1"	"253878003"	"377979011"	31
"5335411000006117"	2	"^ESCTAD533541"	NA	"adult type polycystic kidney disease type 2"	"253879006"	"2765151017"	31
"5335421000006113"	5	"^ESCTPK533542"	NA	"pkd2 - polycystic kidney disease 2"	"253879006"	"377980014"	31
"5335431000006111"	14	"^ESCTAU533543"	NA	"autosomal dominant polycystic kidney disease in childhood"	"253880009"	"377982018"	31
"5467031000006112"	1	"^ESCTTY546703"	NA	"type of haemodialysis"	"263636009"	"391897018"	31
"5481301000006114"	508	"^ESCTNE548130"	NA	"nephrotic range proteinuria"	"264867001"	"393369011"	27
"5488801000006112"	9	"^ESCTKI548880"	NA	"kidney dialysis"	"265764009"	"394641017"	32
"5524381000006119"	2	"^ESCTCH552438"	NA	"chronic ambulatory peritoneal dialysis catheter procedure"	"271418008"	"406192014"	32
"5524621000006110"	2	"^ESCTCO552462"	NA	"congenital renal artery stenosis"	"271432005"	"406217014"	32
"5572971000006110"	1	"^ESCTPO557297"	NA	"postoperative renal failure"	"275408006"	"411387014"	32
"5574501000006119"	1	"^ESCTHI557450"	NA	"history of renal disease"	"275552000"	"2986603012"	32
"5574511000006116"	2	"^ESCTHI557451"	NA	"history of kidney disease"	"275552000"	"2986680013"	32
"5592051000006113"	3	"^ESCTPE559205"	NA	"peritonitis secondary to peritoneal dialysis"	"276883000"	"2871057010"	32
"5847371000006111"	2	"^ESCTAC584737"	NA	"acute renal papillary necrosis with renal failure"	"298015003"	"438612016"	31
"5880631000006112"	2	"^ESCTFI588063"	NA	"finding of measures of dialysis"	"300478000"	"441548018"	31
"5899121000006110"	8	"^ESCTPO589912"	NA	"post-renal renal failure"	"301814009"	"443296012"	31
"5904501000006119"	3	"^ESCTRA590450"	NA	"ras - renal artery stenosis"	"302233006"	"443819010"	32
"5907541000006112"	5	"^ESCTHD590754"	NA	"hd - hemodialysis"	"302497006"	"444200019"	32
"5907551000006114"	21	"^ESCTHD590755"	NA	"hd - haemodialysis"	"302497006"	"444201015"	32
"5907591000006115"	13	"^ESCTHE590759"	NA	"hemodialysis"	"302497006"	"444206013"	32
"5966771000006111"	32	"^ESCTTR596677"	NA	"transient acute renal failure"	"307309005"	"450541012"	31
"6024541000006117"	44	"^ESCTDO602454"	NA	"donor renal transplantation"	"313030004"	"456855017"	31
"6210341000006119"	36	"^ESCTPE621034"	NA	"peritoneal dialysis catheter"	"360132007"	"475787016"	31
"6241711000006115"	1	"^ESCTNE624171"	NA	"nephrotic syndrome secondary to glomerulonephritis"	"363233007"	"482373016"	31
"6241721000006111"	1	"^ESCTNE624172"	NA	"nephrotic syndrome secondary to systemic disease"	"363234001"	"482375011"	31
"6346651000006113"	5	"^ESCTZO634665"	NA	"zonular dialysis"	"370935006"	"1209650012"	31
"6447741000006114"	1	"^ESCTDI644774"	NA	"dialysis care assessment"	"385970002"	"1480158011"	31
"6447761000006113"	135	"^ESCTDI644776"	NA	"dialysis care"	"385971003"	"1480159015"	32
"6447771000006118"	2	"^ESCTDI644777"	NA	"dialysis care education"	"385972005"	"1480160013"	31
"6447801000006116"	2	"^ESCTDI644780"	NA	"dialysis care management"	"385973000"	"1480161012"	31
"6593721000006112"	5	"^ESCTDI659372"	NA	"dialysis catheter"	"397849009"	"1777449011"	31
"6613531000006114"	1	"^ESCTRE661353"	NA	"renal replacement"	"398887003"	"1778373019"	31
"6703951000006115"	1	"^ESCTPE670395"	NA	"peritoneal dialysis leakage"	"404813001"	"2156695011"	31
"6707511000006119"	1	"^ESCTHE670751"	NA	"hemodialysis access status"	"405044002"	"2161505013"	31
"6724211000006116"	2	"^ESCTDI672421"	NA	"dialysis access maintenance"	"406168002"	"2157874010"	31
"6724221000006112"	2	"^ESCTDI672422"	NA	"dialysis access site care"	"406168002"	"2163237018"	31
"6765381000006112"	1	"^ESCTHA676538"	NA	"haemodialysis-associated hypotension"	"408667000"	"2469052012"	5
"6858011000006117"	6	"^ESCTHI685801"	NA	"history of renal failure"	"414417004"	"2535178010"	31
"6922501000006119"	69	"^ESCTDI692250"	NA	"dialysis unit"	"418518002"	"2576699012"	31
"6932441000006115"	1	"^ESCTRE693244"	NA	"renal transplant angiogram"	"419139005"	"2580477012"	31
"6992471000006118"	3	"^ESCTAC699247"	NA	"acute renal failure due to angiotensin-converting-enzyme inhibitor"	"422593004"	"2649446019"	5
"6992491000006117"	6	"^ESCTAC699249"	NA	"acute renal failure caused by angiotensin-converting-enzyme inhibitor"	"422593004"	"3290639019"	5
"7043231000006112"	3	"^ESCTCH704323"	NA	"chronic progressive renal failure"	"425369003"	"2645799018"	31
"7043991000006116"	3	"^ESCTBI704399"	NA	"bilateral renal artery stenosis"	"425414000"	"2674102014"	31
"7075651000006117"	2	"^ESCTGL707565"	NA	"glomerulonephritis due to wegener granulomatosis"	"427555000"	"2838811011"	31
"7083761000006118"	1	"^ESCTPR708376"	NA	"procedure involving peritoneal dialysis catheter"	"428118009"	"2694765010"	31
"7083771000006113"	13	"^ESCTPE708377"	NA	"peritoneal dialysis catheter procedure"	"428118009"	"2694386012"	31
"7090481000006112"	2	"^ESCTHY709048"	NA	"hypertension secondary to kidney transplant"	"428575007"	"2692589017"	32
"7096521000006114"	9	"^ESCTDE709652"	NA	"dependence on haemodialysis due to end stage renal disease"	"428982002"	"2694168017"	31
"7096531000006112"	1	"^ESCTDE709653"	NA	"dependence on hemodialysis due to end stage renal disease"	"428982002"	"2693614019"	31
"7097941000006112"	2	"^ESCTDE709794"	NA	"dependence on dialysis due to end stage renal disease"	"429075005"	"2694500017"	31
"7100101000006115"	3	"^ESCTAC710010"	NA	"acute renal failure due to acute cortical necrosis"	"429224003"	"2692740012"	32
"7103511000006119"	8	"^ESCTDI710351"	NA	"disorder related to renal transplantation"	"429451003"	"2693948016"	31
"7118481000006117"	1	"^ESCTHE711848"	NA	"hematoma of dialysis access site"	"430333000"	"2770923014"	31
"7122851000006116"	1	"^ESCTAC712285"	NA	"acute renal failure with oliguria"	"430535006"	"2765843017"	31
"7129081000006113"	6	"^ESCTIN712908"	NA	"infection of peritoneal dialysis catheter"	"430958003"	"2764444014"	31
"7133981000006111"	1	"^ESCTPE713398"	NA	"percutaneous thrombolysis of dialysis fistula using fluoroscopic guidance"	"431252000"	"2769519018"	31
"7141661000006113"	1	"^ESCTPE714166"	NA	"percutaneous mechanical thrombectomy of dialysis fistula using fluoroscopic guidance"	"431607007"	"2770547014"	31
"7145841000006112"	2	"^ESCTFL714584"	NA	"fluoroscopy guided insertion of tunnelled dialysis catheter"	"431781000"	"701741000000112"	31
"7145851000006114"	5	"^ESCTIN714585"	NA	"insertion of tunnelled dialysis catheter using fluoroscopic guidance"	"431781000"	"2771218011"	31
"7145861000006111"	1	"^ESCTIN714586"	NA	"insertion of tunneled dialysis catheter using fluoroscopic guidance"	"431781000"	"2881599012"	31
"7147741000006114"	20	"^ESCTCK714774"	NA	"ckd stage 1"	"431855005"	"2871055019"	32
"7147761000006113"	41	"^ESCTCK714776"	NA	"ckd stage 2"	"431856006"	"2870828017"	32
"7147781000006115"	339	"^ESCTCK714778"	NA	"ckd stage 4"	"431857002"	"2872614018"	32
"7148101000006112"	1	"^ESCTPE714810"	NA	"peritonitis due to infected peritoneal dialysis catheter"	"431873008"	"2770082015"	31
"7150601000006116"	1	"^ESCTUS715060"	NA	"us doppler scan of transplanted kidney"	"431988002"	"694521000000116"	31
"7150641000006119"	3	"^ESCTDO715064"	NA	"doppler ultrasound of transplanted kidney"	"431988002"	"3307532019"	31
"7161691000006111"	1	"^ESCTIN716169"	NA	"insertion of dialysis catheter using doppler ultrasound guidance"	"432509002"	"2769089016"	31
"7164581000006111"	5	"^ESCTFL716458"	NA	"fluoroscopy guided insertion of peritoneal dialysis catheter"	"432654009"	"704771000000116"	31
"7164601000006118"	8	"^ESCTIN716460"	NA	"insertion of peritoneal dialysis catheter using fluoroscopy guidance"	"432654009"	"2771456010"	31
"7171111000006119"	12	"^ESCTPE717111"	NA	"percutaneous transluminal angioplasty of dialysis fistula using fluoroscopic guidance"	"432952005"	"2767848010"	31
"7171121000006110"	1	"^ESCTPT717112"	NA	"pta of dialysis fistula"	"432952005"	"711861000000118"	31
"7174791000006111"	252	"^ESCTCK717479"	NA	"ckd stage 3"	"433144002"	"2873059015"	32
"7174851000006111"	192	"^ESCTCK717485"	NA	"ckd stage 5"	"433146000"	"2870834012"	32
"7181851000006118"	1	"^ESCTPE718185"	NA	"percutaneous transluminal cutting balloon angioplasty of dialysis fistula using fluoroscopic guidance"	"433631008"	"2769717019"	31
"7182791000006111"	1	"^ESCTAC718279"	NA	"active warming of subject using peritoneal dialysis fluid"	"433693008"	"2774059010"	31
"7207581000006116"	29	"^ESCTLA720758"	NA	"laparoscopic insertion of peritoneal dialysis catheter"	"438341004"	"2793584016"	31
"7207591000006118"	1	"^ESCTRE720759"	NA	"replacement of peritoneal dialysis catheter"	"438342006"	"2790837013"	31
"7211601000006117"	1	"^ESCTPE721160"	NA	"peritoneal dialysis therapy discontinued"	"438604008"	"2792333012"	31
"7212371000006110"	1	"^ESCTSP721237"	NA	"specimen from transplanted kidney obtained by biopsy"	"438661003"	"2794543012"	31
"7212381000006113"	19	"^ESCTRE721238"	NA	"renal transplant biopsy sample"	"438661003"	"2790986011"	31
"7218201000006110"	22	"^ESCTPE721820"	NA	"peritoneal dialysis catheter in situ"	"439073006"	"2793675012"	31
"7238471000006113"	10	"^ESCTBI723847"	NA	"biopsy of transplanted kidney using ultrasound guidance"	"440512006"	"2792687013"	31
"7255581000006116"	3	"^ESCTPR725558"	NA	"proliferative glomerulonephritis"	"441815006"	"2817638012"	31
"7262731000006112"	1	"^ESCTCL726273"	NA	"cloudy peritoneal dialysis effluent"	"442326005"	"2820289016"	31
"7272711000006110"	34	"^ESCTDE727271"	NA	"dependence on haemodialysis"	"443143006"	"2840173015"	31
"7272721000006119"	1	"^ESCTDE727272"	NA	"dependence on hemodialysis"	"443143006"	"2840174014"	31
"7305291000006117"	4	"^ESCTID730529"	NA	"idiopathic rapidly progressive glomerulonephritis"	"445258009"	"2872817010"	31
"7318211000006119"	1	"^ESCTCH731821"	NA	"change of prescription for haemodialysis"	"446048008"	"2882770019"	31
"7354791000006117"	8	"^ESCTRE735479"	NA	"removal of haemodialysis catheter"	"448423006"	"2900465017"	31
"7354801000006116"	2	"^ESCTRE735480"	NA	"removal of hemodialysis catheter"	"448423006"	"2900466016"	31
"7401361000006113"	2	"^ESCTHA740136"	NA	"haemodialysis start/stop set"	"462316005"	"2947695018"	31
"7403361000006112"	1	"^ESCTHA740336"	NA	"haemodialysis system, institutional/home-use"	"462550000"	"2946775013"	31
"7406851000006110"	1	"^ESCTPE740685"	NA	"peritoneal dialysis system tubing set"	"462933006"	"2948132019"	31
"7480371000006113"	308	"^ESCTHO748037"	NA	"h/o chronic kidney disease"	"472953006"	"2244571000000110"	31
"7480381000006111"	1	"^ESCTHI748038"	NA	"history of chronic kidney disease"	"472953006"	"2952277011"	31
"7481701000006114"	10	"^ESCTCO748170"	NA	"complication associated with dialysis catheter"	"473034005"	"2955766012"	32
"7484191000006117"	1	"^ESCTMO748419"	NA	"mode of dialysis access by patient choice"	"473193004"	"2956074014"	31
"7484221000006112"	2	"^ESCTNO748422"	NA	"normal renal function of transplanted kidney"	"473195006"	"2956209012"	31
"7484791000006116"	1802	"^ESCTKI748479"	NA	"kidney disease medication review"	"473231009"	"2956256010"	32
"7487651000006113"	1	"^ESCTDI748765"	NA	"dialysis catheter in situ usable"	"473397008"	"2956775016"	31
"7498321000006110"	2	"^ESCTIN749832"	NA	"induced termination of pregnancy complicated by renal failure"	"609452007"	"2966959012"	32
"7502751000006112"	3	"^ESCTRE750275"	NA	"referral to surgical transplant service for renal transplant evaluation"	"697982000"	"2968385014"	31
"7507461000006117"	4	"^ESCTAW750746"	NA	"awaiting transplantation of kidney"	"698306007"	"2973862015"	31
"7507471000006112"	2	"^ESCTAW750747"	NA	"awaiting renal transplant"	"698306007"	"2973945012"	31
"7593681000006118"	9	"^ESCTHY759368"	NA	"hypertension concurrent and due to end stage renal disease on dialysis"	"704667004"	"3013929017"	32
"7598001000006110"	2	"^ESCTCH759800"	NA	"childhood nephrotic syndrome"	"705065000"	"3022950016"	31
"7615331000006115"	22	"^ESCTAN761533"	NA	"anaemia in chronic kidney disease"	"707323002"	"3029760016"	31
"7615361000006112"	1	"^ESCTAN761536"	NA	"anemia in chronic kidney disease"	"707323002"	"3029850016"	31
"7615371000006117"	2	"^ESCTAN761537"	NA	"anaemia in end stage renal disease"	"707324008"	"3029715017"	31
"7641781000006113"	4	"^ESCTMA764178"	NA	"maintenance haemodialysis"	"708931003"	"3036926014"	31
"7641801000006112"	1	"^ESCTEM764180"	NA	"emergency haemodialysis"	"708932005"	"3037170014"	31
"7643311000006115"	551	"^ESCTCK764331"	NA	"ckd - chronic kidney disease"	"709044004"	"3037959015"	32
"7643331000006114"	10	"^ESCTCH764333"	NA	"chronic renal disease"	"709044004"	"3038200016"	32
"7700671000006112"	1	"^ESCTCA770067"	NA	"cadaver donor for kidney transplant"	"713183000"	"3288326010"	31
"7702321000006115"	1	"^ESCTCH770232"	NA	"chronic kidney disease mineral and bone disorder"	"713313000"	"3288821013"	31
"7710041000006114"	6	"^ESCTTR771004"	NA	"transplant renal artery stenosis"	"713825007"	"3297818010"	31
"7714891000006118"	590	"^ESCTCH771489"	NA	"chronic kidney disease stage 5 on dialysis"	"714152005"	"3298729015"	32
"7714901000006119"	3	"^ESCTCH771490"	NA	"chronic kidney disease 5d"	"714152005"	"3298467018"	32
"7714911000006116"	4	"^ESCTCK771491"	NA	"ckd (chronic kidney disease) stage 5d"	"714152005"	"3298670011"	32
"7714921000006112"	28	"^ESCTCH771492"	NA	"chronic kidney disease stage 5 with transplant"	"714153000"	"3298559011"	32
"7714941000006117"	1	"^ESCTCK771494"	NA	"ckd (chronic kidney disease) stage 5t"	"714153000"	"3298692010"	32
"7723851000006119"	8	"^ESCTCO772385"	NA	"continuous renal replacement therapy"	"714749008"	"3300117019"	31
"7723861000006117"	1	"^ESCTCR772386"	NA	"crrt - continuous renal replacement therapy"	"714749008"	"3300118012"	31
"7766371000006116"	1	"^ESCTFL776637"	NA	"fluoroscopy guided antegrade insertion of ureteric stent into ureter of transplanted kidney"	"718030008"	"3310957014"	31
"7770551000006113"	2	"^ESCTPE777055"	NA	"peritoneal dialysis care"	"718308002"	"3311852014"	31
"7770921000006110"	18	"^ESCTHA777092"	NA	"haemodialysis care"	"718330001"	"3311908017"	31
"7791761000006119"	1	"^ESCTTU779176"	NA	"tubular renal disease with cardiomyopathy syndrome"	"719839000"	"3318118018"	31
"7804711000006115"	2	"^ESCTED780471"	NA	"education about chronic kidney disease"	"720510004"	"3322840016"	31
"7827231000006119"	2	"^ESCTAC782723"	NA	"acute kidney injury due to circulatory failure"	"722095005"	"3330670013"	31
"7827241000006112"	32	"^ESCTAC782724"	NA	"acute kidney injury due to hypovolaemia"	"722096006"	"3330673010"	31
"7827251000006114"	2	"^ESCTAC782725"	NA	"acute kidney injury due to hypovolemia"	"722096006"	"3330774012"	31
"7827571000006118"	1	"^ESCTCO782757"	NA	"congenital nephrotic syndrome due to congenital infection"	"722118005"	"3331399016"	31
"7827591000006117"	16	"^ESCTID782759"	NA	"idiopathic membranous glomerulonephritis"	"722119002"	"3330958011"	31
"7829401000006116"	27	"^ESCTAC782940"	NA	"acute kidney injury due to sepsis"	"722278006"	"3331407014"	31
"7832091000006112"	1	"^ESCTCH783209"	NA	"chronic kidney disease due to traumatic loss of kidney"	"722467000"	"3332275016"	31
"7841541000006119"	3	"^ESCTRE784154"	NA	"renal insufficiency"	"723188008"	"3334970017"	31
"7841561000006115"	3	"^ESCTAC784156"	NA	"acute renal insufficiency"	"723189000"	"3334973015"	31
"7841571000006110"	7	"^ESCTCH784157"	NA	"chronic renal insufficiency"	"723190009"	"3334975010"	31
"7854191000006115"	1	"^ESCTHD785419"	NA	"hdr (hypoparathyroidism, sensorineural deafness, renal disease) syndrome"	"724282009"	"3433588014"	31
"7879771000006116"	8	"^ESCTAC787977"	NA	"acute kidney injury due to trauma"	"726541005"	"3452123014"	31
"7879781000006118"	30	"^ESCTAK787978"	NA	"aki (acute kidney injury) due to trauma"	"726541005"	"3452124015"	31
"7954311000006119"	193	"^ESCTAC795431"	NA	"acute kidney failure stage 1"	"733137002"	"3498837018"	32
"7954321000006110"	64	"^ESCTAC795432"	NA	"acute renal failure stage 1"	"733137002"	"3498838011"	32
"7954331000006113"	48	"^ESCTAC795433"	NA	"acute kidney failure stage 2"	"733138007"	"3498842014"	32
"7954341000006115"	11	"^ESCTAC795434"	NA	"acute renal failure stage 2"	"733138007"	"3498840018"	32
"7954351000006118"	49	"^ESCTAC795435"	NA	"acute kidney failure stage 3"	"733139004"	"3498845011"	32
"7954361000006116"	7	"^ESCTAC795436"	NA	"acute renal failure stage 3"	"733139004"	"3498843016"	32
"7958391000006116"	6	"^ESCTMI795839"	NA	"microcephalus, glomerulonephritis, marfanoid habitus syndrome"	"733472005"	"3499508016"	32
"7961041000006113"	8	"^ESCTPO796104"	NA	"postpartum acute renal failure"	"733839001"	"3474857017"	32
"7965331000006115"	1	"^ESCTPE796533"	NA	"peritoneal dialysis finding"	"341000124104"	"3027976014"	31
"7965521000006111"	1	"^ESCTHA796552"	NA	"haemodialysis residual renal function"	"411000124108"	"3030694010"	31
"7965541000006116"	1	"^ESCTHA796554"	NA	"haemodialysis access site non-patent"	"431000124102"	"3030706010"	31
"7966611000006114"	35	"^ESCTCH796661"	NA	"chronic kidney disease stage 5 due to type 2 diabetes mellitus"	"711000119100"	"3013043013"	32
"7966641000006113"	52	"^ESCTCH796664"	NA	"chronic kidney disease stage 4 due to type 2 diabetes mellitus"	"721000119107"	"3013100015"	32
"7966691000006116"	61	"^ESCTCH796669"	NA	"chronic kidney disease stage 3 due to type 2 diabetes mellitus"	"731000119105"	"3013103018"	32
"7966761000006115"	27	"^ESCTCH796676"	NA	"chronic kidney disease stage 2 due to type 2 diabetes mellitus"	"741000119101"	"3013063018"	32
"7966791000006111"	27	"^ESCTCH796679"	NA	"chronic kidney disease stage 1 due to type 2 diabetes mellitus"	"751000119104"	"3013056018"	32
"7966871000006118"	1	"^ESCTCH796687"	NA	"chronic kidney disease due to type 2 diabetes mellitus"	"771000119108"	"3013487011"	31
"7970081000006117"	1	"^ESCTPA797008"	NA	"patient awaiting renal transplant"	"1721000119108"	"2916869015"	31
"7970091000006119"	3	"^ESCTAW797009"	NA	"awaiting renal transplant"	"1721000119108"	"2916925011"	31
"7985891000006113"	28	"^ESCTTR798589"	NA	"transplantation of kidney and pancreas"	"6471000179103"	"3313005013"	31
"7985971000006118"	4	"^ESCTLA798597"	NA	"laparoscopic biopsy of transplanted kidney"	"6501000179109"	"3315654019"	31
"8013961000006110"	1	"^ESCTCH801396"	NA	"chronic nephritic syndrome with membranous glomerulonephritis"	"28191000119109"	"3078564018"	31
"8014771000006115"	7	"^ESCTLI801477"	NA	"line sepsis associated with dialysis catheter"	"32751000119100"	"3312030016"	31
"8027251000006115"	1	"^ESCTHI802725"	NA	"history of nephrotic syndrome"	"90171000119101"	"3040364010"	31
"8027391000006115"	7	"^ESCTCH802739"	NA	"chronic kidney disease stage 1 due to type 1 diabetes mellitus"	"90721000119101"	"3010567012"	32
"8027411000006115"	6	"^ESCTCH802741"	NA	"chronic kidney disease stage 2 due to type 1 diabetes mellitus"	"90731000119103"	"3010552013"	32
"8027451000006119"	7	"^ESCTCH802745"	NA	"chronic kidney disease stage 3 due to type 1 diabetes mellitus"	"90741000119107"	"3013167015"	32
"8027471000006112"	21	"^ESCTCH802747"	NA	"chronic kidney disease stage 4 due to type 1 diabetes mellitus"	"90751000119109"	"3013465019"	32
"8027491000006113"	8	"^ESCTCH802749"	NA	"chronic kidney disease stage 5 due to type 1 diabetes mellitus"	"90761000119106"	"3013545012"	32
"8027531000006113"	1	"^ESCTEN802753"	NA	"end stage renal disease on dialysis due to type 2 diabetes mellitus"	"90791000119104"	"3013806012"	31
"8030421000006114"	7	"^ESCTHY803042"	NA	"hypertensive heart and chronic kidney disease stage 4"	"96721000119103"	"2968177010"	32
"8030431000006112"	10	"^ESCTHY803043"	NA	"hypertensive heart and chronic kidney disease stage 3"	"96731000119100"	"2922231016"	32
"8030441000006119"	3	"^ESCTHY803044"	NA	"hypertensive heart and chronic kidney disease stage 2"	"96741000119109"	"2922230015"	32
"8030451000006117"	5	"^ESCTHY803045"	NA	"hypertensive heart and chronic kidney disease stage 1"	"96751000119106"	"2968355016"	32
"8032721000006117"	1	"^ESCTCH803272"	NA	"chronic kidney disease due to hypertension"	"104931000119100"	"2983529012"	31
"8035251000006111"	5	"^ESCTEN803525"	NA	"end stage renal disease due to hypertension"	"111411000119103"	"3288969010"	31
"8036941000006111"	9	"^ESCTCH803694"	NA	"chronic kidney disease stage 1 due to hypertension"	"117681000119102"	"2968242019"	32
"8040331000006118"	21	"^ESCTHY804033"	NA	"hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus"	"127991000119101"	"3013758011"	32
"8040661000006119"	59	"^ESCTCH804066"	NA	"chronic kidney disease stage 4 due to hypertension"	"129151000119102"	"2968350014"	32
"8040671000006114"	6	"^ESCTCH804067"	NA	"chronic kidney disease stage 5 due to hypertension"	"129161000119100"	"2968176018"	32
"8040681000006112"	41	"^ESCTCH804068"	NA	"chronic kidney disease stage 3 due to hypertension"	"129171000119106"	"2968262010"	32
"8040691000006110"	15	"^ESCTCH804069"	NA	"chronic kidney disease stage 2 due to hypertension"	"129181000119109"	"2968276011"	32
"8040771000006116"	41	"^ESCTPR804077"	NA	"prerenal renal failure"	"129561000119108"	"3013582015"	31
"8040781000006118"	50	"^ESCTPR804078"	NA	"pre-renal acute kidney injury"	"129561000119108"	"3013999013"	31
"8040791000006115"	103	"^ESCTAC804079"	NA	"acute renal failure"	"129561000119108"	"3014026017"	31
"8043351000006117"	349	"^ESCTHI804335"	NA	"history of acute renal failure"	"137971000119104"	"3037982018"	32
"8043971000006111"	203	"^ESCTAC804397"	NA	"acute nontraumatic kidney injury"	"140031000119103"	"3012709019"	31
"8043981000006114"	153	"^ESCTNO804398"	NA	"nontraumatic aki (acute kidney injury)"	"140031000119103"	"3491571011"	31
"8044011000006117"	1	"^ESCTHY804401"	NA	"hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus"	"140101000119109"	"3013074010"	32
"8044041000006118"	3	"^ESCTHY804404"	NA	"hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus"	"140111000119107"	"3014010018"	32
"8044061000006119"	4	"^ESCTHY804406"	NA	"hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus"	"140121000119100"	"3013055019"	32
"8044081000006112"	1	"^ESCTHY804408"	NA	"hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus"	"140131000119102"	"3013117010"	32
"8047651000006115"	1	"^ESCTHA804765"	NA	"haemodialysis procedure done"	"152421000119107"	"3467765018"	31
"8048001000006110"	4	"^ESCTEN804800"	NA	"end stage renal disease on dialysis due to hypertension"	"153891000119101"	"2984564011"	31
"8087051000006119"	1	"^ESCTCH808705"	NA	"chronic kidney disease stage 1 due to benign hypertension"	"284971000119100"	"3040949015"	32
"8087071000006112"	8	"^ESCTCH808707"	NA	"chronic kidney disease stage 3 due to benign hypertension"	"284991000119104"	"3040933017"	32
"8087091000006113"	2	"^ESCTCH808709"	NA	"chronic kidney disease stage 5 due to benign hypertension"	"285011000119108"	"3040952011"	32
"8087641000006112"	1	"^ESCTMA808764"	NA	"malignant hypertensive chronic kidney disease"	"285831000119108"	"2922212010"	31
"8087661000006111"	1	"^ESCTMA808766"	NA	"malignant hypertensive chronic kidney disease stage 1"	"285851000119102"	"2922173018"	32
"8087701000006115"	1	"^ESCTMA808770"	NA	"malignant hypertensive chronic kidney disease stage 4"	"285881000119109"	"2922631010"	32
"8104161000006117"	1	"^ESCTCK810416"	NA	"ckd (chronic kidney disease) stage 2 with proteinuria"	"324181000000105"	"1677031000000110"	27
"8104231000006115"	235	"^ESCTCK810423"	NA	"ckd (chronic kidney disease) stage 3 with proteinuria"	"324251000000105"	"1676871000000115"	27
"8104261000006112"	4	"^ESCTCK810426"	NA	"ckd (chronic kidney disease) stage 3 without proteinuria"	"324281000000104"	"1676861000000110"	27
"8104301000006115"	123	"^ESCTCK810430"	NA	"ckd (chronic kidney disease) stage 3a with proteinuria"	"324311000000101"	"1692921000000118"	27
"8104381000006112"	189	"^ESCTCK810438"	NA	"ckd (chronic kidney disease) stage 3b with proteinuria"	"324371000000106"	"1692941000000113"	27
"8104451000006111"	143	"^ESCTCK810445"	NA	"ckd (chronic kidney disease) stage 4 with proteinuria"	"324441000000106"	"1693001000000116"	27
"8104481000006115"	1	"^ESCTCK810448"	NA	"ckd (chronic kidney disease) stage 4 without proteinuria"	"324471000000100"	"1693051000000115"	27
"8104511000006111"	26	"^ESCTCK810451"	NA	"ckd (chronic kidney disease) stage 5 with proteinuria"	"324501000000107"	"1693061000000117"	27
"8104551000006112"	1	"^ESCTCK810455"	NA	"ckd (chronic kidney disease) stage 5 without proteinuria"	"324541000000105"	"1692911000000112"	27
"8117041000006112"	4	"^ESCTKI811704"	NA	"kidney transplant waiting list patient status"	"365051000000108"	"688731000000116"	31
"8117051000006114"	80	"^ESCTAC811705"	NA	"active on kidney transplant waiting list"	"365061000000106"	"688751000000111"	31
"8117061000006111"	1	"^ESCTAC811706"	NA	"active on kidney transplant waiting list while waiting live donor work-up"	"365071000000104"	"688771000000119"	31
"8117071000006116"	9	"^ESCTAC811707"	NA	"active on kidney and pancreas transplant waiting list"	"365081000000102"	"688791000000115"	31
"8117151000006113"	2	"^ESCTSU811715"	NA	"suspended from kidney transplant waiting list due to patient being unfit"	"365181000000103"	"688991000000117"	31
"8117181000006117"	1	"^ESCTRE811718"	NA	"removed from kidney transplant waiting list at patient request"	"365241000000101"	"689111000000119"	31
"8117211000006118"	1	"^ESCTNO811721"	NA	"not on kidney transplant waiting list at patient request"	"365281000000109"	"689211000000110"	31
"8117261000006115"	1	"^ESCTNO811726"	NA	"not on kidney transplant waiting list"	"365321000000101"	"689291000000118"	31
"8117941000006113"	1	"^ESCTRE811794"	NA	"removed from kidney transplant waiting list"	"367091000000109"	"693141000000117"	31
"8117951000006110"	4	"^ESCTSU811795"	NA	"suspended from kidney transplant waiting list"	"367101000000101"	"693161000000116"	31
"8118531000006114"	2	"^ESCTHE811853"	NA	"hereditary diffuse mesangial proliferative glomerulonephritis"	"367551000119100"	"3012584012"	31
"8120581000006115"	2	"^ESCTAC812058"	NA	"acute renal failure caused by contrast agent"	"368951000119105"	"3289780013"	31
"8194551000006110"	2	"^ESCTHA819455"	NA	"haemodialysis blood flow rate"	"517591000000100"	"1155001000000112"	31
"8212361000006113"	3	"^ESCTAN821236"	NA	"anaemia in chronic kidney disease stage 5"	"691411000119101"	"3312519014"	31
"8212401000006115"	74	"^ESCTAN821240"	NA	"anaemia co-occurrent and due to chronic kidney disease stage 3"	"691421000119108"	"3289583012"	32
"8214711000006116"	9989	"^ESCTCH821471"	NA	"chronic kidney disease monitoring invitation"	"711421000000107"	"1555861000000111"	37
"8218841000006117"	225	"^ESCTCH821884"	NA	"chronic kidney disease monitoring verbal invitation"	"717231000000104"	"1569771000000117"	37
"8219121000006112"	4372	"^ESCTCH821912"	NA	"chronic kidney disease monitoring telephone invitation"	"717511000000105"	"1570051000000110"	37
