"medcodeid"	"Observations"	"OriginalReadCode"	"CleansedReadCode"	"term"	"SnomedCTConceptId"	"SnomedCTDescriptionId"	"EmisCodeCategoryId"
"2485391000000114"	16	"8BAw"	"8BAw.00"	"alcohol twelve step programme"	"720178006"	"3319659016"	32
"2502971000006115"	4887	"^ESCTDE250297"	NA	"dementia associated with alcoholism"	"281004"	"1557018"	32
"2502981000006117"	6	"^ESCTAL250298"	NA	"alcohol-induced persisting dementia"	"281004"	"1558011"	32
"2612481000006116"	54	"^ESCTAL261248"	NA	"alcohol hallucinosis"	"7052005"	"12634015"	32
"2614651000006115"	75939	"^ESCTAL261465"	NA	"alcoholism"	"7200002"	"12878014"	32
"2626141000006112"	111	"^ESCTAL262614"	NA	"alcoholic polyneuropathy"	"7916009"	"14103017"	32
"2626161000006111"	1297	"^ESCTAL262616"	NA	"alcoholic peripheral neuropathy"	"7916009"	"1234320010"	32
"2658601000006116"	144	"^ESCTAC265860"	NA	"acute alcoholic liver disease"	"9953008"	"17389017"	32
"2716771000000111"	4661	"ESCTSI66"	NA	"signposting to alcohol misuse service"	"1084171000000100"	"2716771000000111"	32
"2740361000006119"	7	"^ESCTAA274036"	NA	"aa - alcohol abuse"	"15167005"	"477199015"	32
"2740831000000114"	230	"^ESCT1172280"	NA	"harmful use of alcohol"	"1094151000000108"	"2740831000000114"	31
"2773801000006117"	21	"^ESCTNO277380"	NA	"non-alcoholic korsakoff's psychosis"	"17262008"	"29185012"	32
"2796011000006111"	159	"^ESCTAL279601"	NA	"alcohol intoxication delirium"	"18653004"	"31451012"	32
"2819381000006112"	125	"^ESCTAL281938"	NA	"alcohol rehabilitation and detoxification"	"20093000"	"33815017"	31
"2881581000006119"	8	"^ESCTCO288158"	NA	"combined alcohol and drug rehabilitation and detoxification"	"23915005"	"40167017"	31
"2885451000006111"	3	"^ESCTAL288545"	NA	"alcoholism counseling"	"24165007"	"40570014"	32
"2911271000006113"	2	"^ESCTAC291127"	NA	"acute alcoholism"	"25702006"	"43082013"	32
"2911291000006114"	49	"^ESCTAC291129"	NA	"acute alcohol intoxication"	"25702006"	"483024013"	32
"2934661000006111"	4	"^ESCTPO293466"	NA	"poisoning by alcohol deterrent"	"27134008"	"45382016"	32
"2950191000006118"	110	"^ESCTSM295019"	NA	"smell of alcohol on breath"	"28045007"	"483736014"	31
"2969641000006116"	15	"^ESCTAL296964"	NA	"alcohol-related disorder"	"29212009"	"48889015"	32
"3073921000006112"	1763	"^ESCTAL307392"	NA	"alcohol rehabilitation"	"35637008"	"59452011"	32
"3122331000006110"	108	"^ESCTPA312233"	NA	"patient referral for alcoholism rehabilitation"	"38670004"	"3122331000006110"	40
"3165681000006118"	539	"^ESCTAL316568"	NA	"alcoholic liver disease"	"41309000"	"68909012"	32
"3165691000006115"	50	"^ESCTAL316569"	NA	"ald - alcoholic liver disease"	"41309000"	"492959019"	32
"3182581000006111"	1	"^ESCTAL318258"	NA	"alcoholic psychosis"	"42344001"	"70658014"	32
"3182591000006114"	1	"^ESCTAL318259"	NA	"alcohol induced psychosis"	"42344001"	"2951763010"	32
"3315041000006111"	1277	"^ESCTAL331504"	NA	"alcoholic steatosis"	"50325005"	"2306821000000116"	32
"3315061000006110"	75	"^ESCTAL331506"	NA	"alcoholic fatty liver disease"	"50325005"	"3027285017"	32
"3360071000006111"	2564	"^ESCTAL336007"	NA	"alcohol"	"53041004"	"88230018"	31
"3402351000006111"	3	"^ESCTKE340235"	NA	"ketoacidosis due to acute alcohol intoxication"	"55571001"	"3035704010"	31
"3402361000006113"	19	"^ESCTAL340236"	NA	"alcoholic ketoacidosis"	"55571001"	"92368012"	31
"3402371000006118"	1	"^ESCTAL340237"	NA	"alcohol induced ketoacidosis"	"55571001"	"2957131017"	31
"3510721000006113"	407	"^ESCTCO351072"	NA	"combined alcohol and drug rehabilitation"	"62213004"	"103391017"	31
"3528891000006113"	795	"^ESCTAL352889"	NA	"alcohol measurement"	"63267000"	"105170018"	31
"3545831000006115"	12669	"^ESCTDE354583"	NA	"detoxication psychiatric therapy for alcoholism"	"64297001"	"2160425017"	32
"3545841000006113"	10	"^ESCTDE354584"	NA	"detoxication therapy for alcoholism"	"64297001"	"106877013"	32
"3630141000006115"	9	"^ESCTKO363014"	NA	"korsakov syndrome - alcoholic"	"69482004"	"501297017"	32
"3630161000006116"	58	"^ESCTAM363016"	NA	"amnesic syndrome due to alcohol"	"69482004"	"501299019"	32
"3630171000006111"	55	"^ESCTAL363017"	NA	"alcoholic amnestic syndrome"	"69482004"	"501300010"	32
"3846821000006114"	241	"^ESCTAL384682"	NA	"alcohol poisoning"	"82782008"	"1234741018"	32
"3859091000006114"	595	"^ESCTDI385909"	NA	"dilated cardiomyopathy secondary to alcohol"	"83521008"	"138526017"	32
"3859111000006117"	3	"^ESCTDI385911"	NA	"dilated cardiomyopathy caused by alcohol"	"83521008"	"3290572011"	32
"3890681000006118"	2013	"^ESCTUN389068"	NA	"uncomplicated alcohol withdrawal"	"85561006"	"141818010"	32
"3916281000006114"	30	"^ESCTCO391628"	NA	"combined alcohol and drug detoxification"	"87106005"	"144444016"	31
"3927031000006111"	1	"^ESCTME392703"	NA	"megaloblastic anaemia due to alcoholism"	"87810006"	"507760015"	31
"4120351000006119"	31610	"^ESCTDO412035"	NA	"does not drink alcohol"	"105542008"	"291354017"	17
"4533231000006117"	6798	"^ESCTVE453323"	NA	"very heavy drinker - greater than 9 units/day"	"160578007"	"250315019"	17
"4533331000006113"	893	"^ESCTEX453333"	NA	"ex-very heavy drinker - greater than 9 units/day"	"160587003"	"250330011"	17
"4539891000006115"	10	"^ESCTHI453989"	NA	"history of alcoholism"	"161466001"	"2923447012"	32
"4559361000006118"	1	"^ESCTON455936"	NA	"on examination - breath - alcohol smell"	"163184002"	"2667881012"	27
"4722771000006115"	7	"^ESCTAL472277"	NA	"alcohol aversion therapy"	"183388004"	"283452013"	32
"4723831000006118"	3	"^ESCTAD472383"	NA	"admitted to alcohol detoxification center"	"183486001"	"283558010"	40
"4977991000006113"	643	"^ESCTFA497799"	NA	"fairly heavy drinker"	"228278007"	"342321017"	17
"4978041000006118"	205	"^ESCTAL497804"	NA	"alcoholic"	"228281002"	"342325014"	17
"4978471000006116"	671	"^ESCTAL497847"	NA	"alcoholic binges exceeding sensible amounts"	"228316000"	"342370018"	17
"4978481000006118"	820	"^ESCTAL497848"	NA	"alcoholic binges exceeding safe amounts"	"228317009"	"342371019"	17
"4978581000006119"	781	"^ESCTAL497858"	NA	"alcohol binge"	"228326007"	"2475862011"	17
"4978851000006112"	12	"^ESCTTO497885"	NA	"tolerance to alcohol"	"228349009"	"342403019"	31
"4978881000006116"	3	"^ESCTPH497888"	NA	"physical tolerance to alcohol"	"228351008"	"342406010"	31
"4978891000006118"	5	"^ESCTPS497889"	NA	"psychological tolerance to alcohol"	"228352001"	"342407018"	31
"4978901000006119"	19	"^ESCTRE497890"	NA	"reverse tolerance to alcohol"	"228353006"	"342408011"	31
"4978971000006113"	62	"^ESCTPE497897"	NA	"persistent effect of alcohol"	"228357007"	"342415015"	31
"4978991000006114"	2	"^ESCTFE497899"	NA	"feels effect of alcohol at work"	"228358002"	"342417011"	31
"4979051000006113"	4	"^ESCTFE497905"	NA	"feels afraid of being an alcoholic"	"228364009"	"342423018"	31
"4979061000006110"	1701	"^ESCTCR497906"	NA	"craving for alcohol"	"228365005"	"342424012"	31
"5063221000006116"	45	"^ESCTAL506322"	NA	"alcohol-related macrocytosis"	"234341005"	"351066013"	31
"5086741000006114"	2	"^ESCTAH508674"	NA	"ah - alcoholic hepatitis"	"235875008"	"353588011"	32
"5547201000006114"	186	"^ESCTAL554720"	NA	"alcohol dependence scale"	"273264006"	"408547016"	31
"5564291000006118"	34	"^ESCTAL556429"	NA	"alcoholism detoxication centre"	"274517002"	"410336016"	31
"5612351000006115"	17	"^ESCTAL561235"	NA	"alcoholic macrocytosis"	"278363000"	"415240012"	31
"5689771000006115"	411	"^ESCTPE568977"	NA	"persistent alcohol abuse"	"284591009"	"423307016"	31
"5689781000006117"	11	"^ESCTCH568978"	NA	"chronic alcohol abuse"	"284591009"	"423308014"	31
"5801841000006114"	1	"^ESCTAL580184"	NA	"alcohol metabolism modifier allergy"	"293959006"	"434212017"	15
"5827361000006119"	320	"^ESCTAL582736"	NA	"alcohol deterrent overdose"	"296295001"	"436692012"	31
"5886961000006112"	4988	"^ESCTAB588696"	NA	"abstinent alcoholic"	"300939009"	"442138014"	17
"5887581000006113"	24	"^ESCTAL588758"	NA	"alcohol-induced cerebellar ataxia"	"300992002"	"442200018"	31
"5981291000006110"	13330	"^ESCTAL598129"	NA	"alcohol withdrawal-induced convulsion"	"308742005"	"452062011"	32
"6006201000006119"	9	"^ESCTIN600620"	NA	"ingestible alcohol"	"311492009"	"455073013"	31
"6047161000006116"	7	"^ESCTAL604716"	NA	"alcohol related optic neuropathy"	"314539001"	"458914014"	5
"6221451000006112"	170	"^ESCTAL622145"	NA	"alcohol-related fit"	"361267005"	"478018013"	31
"6221531000006118"	226	"^ESCTAL622153"	NA	"alcoholic cerebellar degeneration"	"361273006"	"478048011"	32
"6221541000006111"	1	"^ESCTAL622154"	NA	"alcoholic cerebellar degeneration syndrome"	"361273006"	"1490764012"	32
"6354581000006114"	3760	"^ESCTHI635458"	NA	"history of alcohol abuse"	"371434005"	"1210092019"	27
"6455201000006114"	23467	"^ESCTSU645520"	NA	"substance use treatment: alcohol withdrawal"	"386449006"	"1480602019"	31
"6769881000006115"	1	"^ESCTAL676988"	NA	"alcohol abuse control"	"408945004"	"2477272018"	31
"6881361000006118"	337	"^ESCTSU688136"	NA	"suspected alcohol abuse"	"415685003"	"2534340014"	27
"6937401000006115"	6	"^ESCTET693740"	NA	"ethyl alcohol"	"419442005"	"2576569013"	31
"6947461000006115"	41803	"^ESCTAL694746"	NA	"alcoholic cirrhosis"	"420054005"	"2576981019"	32
"6947471000006110"	211	"^ESCTAL694747"	NA	"alcoholic liver cirrhosis"	"420054005"	"2912539019"	32
"7240391000006119"	1	"^ESCTAL724039"	NA	"alcohol abuse cessation behavior"	"440652002"	"2795062010"	31
"7264381000006117"	3552	"^ESCTRE726438"	NA	"referral to specialist alcohol treatment service declined by patient"	"442444001"	"2819225015"	32
"7309181000006113"	49	"^ESCTAL730918"	NA	"alcohol-induced pancreatitis"	"445507008"	"2870612012"	5
"7309201000006114"	85	"^ESCTAL730920"	NA	"alcoholic pancreatitis"	"445507008"	"2951751017"	5
"7309211000006112"	5	"^ESCTIN730921"	NA	"inflammation of pancreas caused by alcohol"	"445507008"	"3291507014"	5
"7518451000006115"	9	"^ESCTTH751845"	NA	"thrombocytopaenia due to alcohol"	"699208000"	"2988862012"	31
"7518461000006118"	1	"^ESCTTH751846"	NA	"thrombocytopenia due to alcohol"	"699208000"	"2983110014"	31
"7518471000006113"	2	"^ESCTTH751847"	NA	"thrombocytopaenia caused by alcohol"	"699208000"	"3293460019"	31
"7613321000006119"	21818	"^ESCTAL761332"	NA	"alcohol reduction programme"	"707166002"	"3028954019"	31
"7613331000006116"	5	"^ESCTAL761333"	NA	"alcohol reduction program"	"707166002"	"3028923018"	31
"7650111000006114"	2	"^ESCTEX765011"	NA	"exposure to alcohol"	"709460009"	"3039895019"	31
"7650131000006115"	126	"^ESCTFE765013"	NA	"fetal exposure to alcohol"	"709462001"	"3040342018"	32
"7683281000006111"	4	"^ESCTFA768328"	NA	"facilitation of alcohol abuse recovery"	"711118008"	"3047473016"	31
"7700651000006119"	42	"^ESCTCH770065"	NA	"chronic alcoholic liver disease"	"713181003"	"3288362011"	31
"7703061000006115"	10	"^ESCTAC770306"	NA	"acute on chronic alcoholic liver disease"	"713370005"	"3289055018"	31
"7706231000006114"	91	"^ESCTMI770623"	NA	"mild alcohol dependence"	"713583005"	"3290336015"	31
"7710581000006113"	528	"^ESCTSE771058"	NA	"severe alcohol dependence"	"713862009"	"3297813018"	31
"7725141000006111"	300	"^ESCTMO772514"	NA	"moderate alcohol dependence"	"714829008"	"3300567016"	31
"7785371000006113"	1	"^ESCTWI778537"	NA	"withdrawn from alcohol detoxification program"	"719340007"	"3316031015"	37
"7791891000006116"	1	"^ESCTDI779189"	NA	"disorder caused by alcohol"	"719848005"	"3318150011"	5
"7791901000006117"	9	"^ESCTAL779190"	NA	"alcohol induced disorder"	"719848005"	"3318151010"	5
"7821631000006114"	8	"^ESCTFI782163"	NA	"fibrosis of liver caused by alcohol"	"721710005"	"3325822012"	31
"7821641000006116"	12	"^ESCTAL782164"	NA	"alcoholic fibrosis of liver"	"721710005"	"3325823019"	31
"7848911000006115"	1	"^ESCTAL784891"	NA	"alcoholic duodenitis"	"723882007"	"3426715015"	5
"7849261000006118"	2	"^ESCTPE784926"	NA	"perceptual disturbances and seizures co-occurrent and due to alcohol withdrawal"	"723926008"	"3427876012"	31
"7849271000006113"	38	"^ESCTAL784927"	NA	"alcohol withdrawal with perceptual disturbances and seizures"	"723926008"	"3427877015"	31
"7849301000006110"	1	"^ESCTMO784930"	NA	"mood disorder with depressive symptoms caused by alcohol"	"723928009"	"3429901013"	31
"7858041000006119"	3	"^ESCTAL785804"	NA	"alcohol-related neurological disorder"	"724574008"	"3441485019"	5
"8002681000006115"	5	"^ESCTHO800268"	NA	"home office road traffic statistics - police venesection alcohol"	"16751000000101"	"546311000000113"	37
"8041851000006114"	4	"^ESCTDE804185"	NA	"degenerative brain disorder caused by alcohol"	"133301000119102"	"3290021010"	5
"8041861000006111"	3	"^ESCTDE804186"	NA	"degenerative brain disorder due to alcohol"	"133301000119102"	"3290091018"	5
"8048151000006113"	32	"^ESCTCH804815"	NA	"chronic pancreatitis due to chronic alcoholism"	"154211000119108"	"3008826016"	31
"8088731000006112"	2	"^ESCTDI808873"	NA	"disorder due to alcohol abuse"	"288021000119107"	"3290157019"	5
"8088741000006119"	19	"^ESCTAL808874"	NA	"alcohol induced disorder co-occurrent and due to alcohol dependence"	"288031000119105"	"3316455019"	31
"8088751000006117"	88	"^ESCTAL808875"	NA	"alcohol dependence with alcohol induced disorder"	"288031000119105"	"3316456018"	31
"8121241000006115"	1471	"^ESCTSE812124"	NA	"seen by counsellor for alcohol misuse"	"372501000000100"	"732101000000112"	31
"8189681000006117"	1	"^ESCTDA818968"	NA	"[d]alcohol blood elevated"	"502401000000108"	"1107361000000114"	31
"8220581000006118"	4	"^ESCTAL822058"	NA	"alcohol related harm"	"719501000000103"	"1577761000000111"	31
"8242881000006116"	1	"^ESCTFI824288"	NA	"finding of alcohol drinking risk"	"777691000000109"	"1738451000000118"	31
"8243961000006112"	1	"^ESCTAL824396"	NA	"alcohol rehabilitation and detoxification care management"	"782181000000105"	"1748911000000114"	31
"8259601000006117"	2625	"^ESCTRE825960"	NA	"referral to alcohol misuse clinic"	"809401000000103"	"2112501000000115"	40
"8367371000006114"	252	"^ESCTCU836737"	NA	"current view provisional problem description item 13 score - drug and alcohol difficulties"	"987371000000102"	"2510341000000118"	31
"8458711000006115"	22	"^ESCTAS845871"	NA	"ascites due to alcoholic cirrhosis"	"1082601000119104"	"3082322015"	31
"8458751000006119"	1	"^ESCTAS845875"	NA	"ascites due to alcoholic hepatitis"	"1082611000119101"	"3079223017"	31
"8460501000006118"	301	"^ESCTBR846050"	NA	"breath alcohol concentration"	"1083791000000100"	"2715941000000114"	3
"12031691000006112"	23	"^ESCT1203169"	NA	"alcoholic steatohepatitis"	"765482002"	"3658938012"	5
"12117371000006112"	134	"^ESCT1211737"	NA	"referral to alcohol misuse service"	"1099141000000106"	"2751801000000111"	31
"12456651000006117"	268	"^ESCT1245665"	NA	"[v]alcohol rehabilitation"	"471691000000107"	"895711000000114"	32
"12618991000006114"	517	"^ESCT1261899"	NA	"signposting to drug and alcohol support service"	"1104571000000100"	"2764961000000110"	32
"13667221000006114"	4	"^ESCT1366722"	NA	"psychotic behaviour caused by ingestible alcohol"	"787768005"	"3776879017"	27
"13770661000006117"	241	"^ESCT1377066"	NA	"referral to alcoholism rehabilitation service"	"38670004"	"3705390018"	40
"13803461000006118"	1	"^ESCT1380346"	NA	"allergy to wool alcohol"	"294330005"	"3748820017"	15
"13929361000006112"	232960	"^ESCT1392936"	NA	"alcohol detoxification"	"827094004"	"3873802018"	32
"13938641000006112"	1	"^ESCT1393864"	NA	"acute alcoholic myopathy"	"838386008"	"3896638012"	5
"13943151000006112"	3	"^ESCT1394315"	NA	"cognitive impairment caused by alcohol"	"840449007"	"3902035014"	5
"13996301000006113"	239	"^ESCT1399630"	NA	"seen by community alcohol team"	"1325551000000109"	"2840571000000112"	31
"14146131000006111"	48	"^ESCT1414613"	NA	"estimated volume of intake of alcoholic cider in 24 hours"	"896807001"	"4042915014"	17
"14146421000006116"	23	"^ESCT1414642"	NA	"oesophageal varices due to cirrhosis of liver caused by alcohol"	"897005004"	"4030032019"	32
"14447031000006112"	1605	"^ESCT1444703"	NA	"acute alcohol intoxication"	"1149333003"	"4555326016"	32
"14798841000006110"	30	"^ESCT1479884"	NA	"alcohol-induced psychosis"	"1231846001"	"5075978011"	32
"14798871000006119"	202	"^ESCT1479887"	NA	"alcoholic cardiomyopathy"	"1234750000"	"5083871014"	32
"14798891000006118"	4	"^ESCT1479889"	NA	"dilated cardiomyopathy caused by alcohol"	"1234750000"	"5083873012"	32
"14799161000006114"	21	"^ESCT1479916"	NA	"cognitive impairment caused by alcohol"	"1234774002"	"5083956014"	32
"14799211000006117"	1	"^ESCT1479921"	NA	"alcoholic steatohepatitis"	"1234778004"	"5083969013"	31
"14799371000006117"	89	"^ESCT1479937"	NA	"alcohol-induced organic mental disorder"	"1234783007"	"5083991018"	32
"14801901000006114"	2	"^ESCT1480190"	NA	"history of alcohol withdrawal syndrome"	"1141000161108"	"5070055017"	31
"15023211000006116"	43	"^ESCT1502321"	NA	"toxic effect of substance with alcohol structure"	"1255413004"	"5146862014"	32
"15071771000006119"	47	"^ESCT1507177"	NA	"substance with alcohol structure"	"53041004"	"5146837014"	31
"15072601000006111"	71	"^ESCT1507260"	NA	"alcohol withdrawal without complication"	"85561006"	"5143591010"	32
"15079111000006113"	5591	"^ESCT1507911"	NA	"alcohol withdrawal"	"191480000"	"5143526011"	32
"15325021000006118"	31	"^ESCT1532502"	NA	"oesophageal varices due to alcoholic cirrhosis of liver"	"897005004"	"5249434013"	32
"15505101000006117"	43	"^ESCT1550510"	NA	"alcoholics anonymous"	"1099951000000107"	"5283449011"	17
"16074141000006111"	340	"^ESCT1607414"	NA	"harmful pattern of use of alcohol"	"15167005"	"5362341013"	32
"16079371000006117"	2	"^ESCT1607937"	NA	"episodic nondependent harmful pattern of use of alcohol"	"191883007"	"5392779014"	32
"16083951000006115"	35	"^ESCT1608395"	NA	"nondependent harmful pattern of use of alcohol"	"268645007"	"5392720010"	32
