"medcodeid"	"Observations"	"OriginalReadCode"	"CleansedReadCode"	"term"	"SnomedCTConceptId"	"SnomedCTDescriptionId"	"EmisCodeCategoryId"
"13961421000006119"	2	"^ESCT1396142"	NA	"acute st segment elevation myocardial infarction due to occlusion of marginal branch of right coronary artery"	"868224003"	"3963981013"	32
"13961431000006116"	8	"^ESCT1396143"	NA	"acute stemi (st elevation myocardial infarction) due to am (acute marginal) branch of rca (right coronary artery) occlusion"	"868224003"	"3963980014"	32
"13961441000006114"	6	"^ESCT1396144"	NA	"acute st segment elevation myocardial infarction due to occlusion of posterior descending branch of right coronary artery"	"868225002"	"3963983011"	32
"13961451000006111"	9	"^ESCT1396145"	NA	"acute stemi (st elevation myocardial infarction) due to pda (posterior descending artery) branch of rca (right coronary artery) occlusion"	"868225002"	"3963985016"	32
"13961461000006113"	11	"^ESCT1396146"	NA	"acute st segment elevation myocardial infarction due to occlusion of posterior lateral branch of right coronary artery"	"868226001"	"3963987012"	32
"13961471000006118"	1	"^ESCT1396147"	NA	"acute stemi (st elevation myocardial infarction) due to pl (posterolateral) branch of rca (right coronary artery) occlusion"	"868226001"	"3963988019"	32
"14015031000006119"	185	"^ESCT1401503"	NA	"myocardial infarction due to demand ischaemia"	"16837681000119104"	"3779054018"	32
"14057221000006111"	14	"^ESCT1405722"	NA	"rupture of ventricle due to acute myocardial infarction"	"30277009"	"3902936013"	32
"14132941000006118"	958	"^ESCT1413294"	NA	"myocardial infarction with non-obstructive coronary artery"	"879955009"	"3994016011"	32
"14132951000006116"	24	"^ESCT1413295"	NA	"minoca - myocardial infarction with non-obstructive coronary artery"	"879955009"	"3994017019"	32
"14145371000006117"	8	"^ESCT1414537"	NA	"acute myocardial infarction due to occlusion of circumflex branch of left coronary artery"	"896689003"	"4028647019"	32
"14145391000006116"	8	"^ESCT1414539"	NA	"acute st segment elevation myocardial infarction due to occlusion of circumflex branch of left coronary artery"	"896691006"	"4028649016"	32
"14145431000006110"	1	"^ESCT1414543"	NA	"acute st segment elevation myocardial infarction of apex of heart"	"896696001"	"4028673012"	32
"14145451000006115"	4	"^ESCT1414545"	NA	"acute stemi (st segment elevation myocardial infarction) of apex of heart"	"896696001"	"4028675017"	32
"14145461000006118"	4	"^ESCT1414546"	NA	"acute st segment elevation myocardial infarction of right ventricle"	"896697005"	"4028677013"	32
"14194451000006112"	1	"^ESCT1419445"	NA	"history of myocardial infarction due to atherothrombotic coronary artery disease"	"387785661000119105"	"4032953018"	27
"14194701000006115"	7	"^ESCT1419470"	NA	"myocardial infarction due to atherothrombotic coronary artery disease"	"726499301000119105"	"4030229011"	32
"14194711000006117"	6	"^ESCT1419471"	NA	"type 1 myocardial infarction"	"726499301000119105"	"4030227013"	32
"14194821000006118"	6	"^ESCT1419482"	NA	"history of myocardial infarction due to demand ischaemia"	"776219771000119107"	"4029334010"	27
"14194831000006115"	16	"^ESCT1419483"	NA	"history of type 2 myocardial infarction"	"776219771000119107"	"4029332014"	27
"14428131000006112"	8	"^ESCT1442813"	NA	"mitral valve regurgitation due to acute myocardial infarction"	"1142308000"	"4537390011"	32
"14488861000006119"	3	"^ESCT1448886"	NA	"supraventricular tachycardia following acute myocardial infarction"	"16415081000119104"	"4573825014"	32
"14546511000006116"	8	"^ESCT1454651"	NA	"postmyocardial infarction pericardial effusion"	"1163420005"	"4596779013"	32
"14546721000006115"	5	"^ESCT1454672"	NA	"postoperative acute myocardial infarction"	"1163440003"	"4596874013"	32
"14741971000006110"	188	"^ESCT1474197"	NA	"acute inferior non-st segment elevation myocardial infarction"	"1204152002"	"4952475012"	32
"14742011000006111"	64	"^ESCT1474201"	NA	"acute anterior non-st segment elevation myocardial infarction"	"1204155000"	"4952482011"	32
"14742991000006119"	1	"^ESCT1474299"	NA	"acute non-st segment elevation myocardial infarction of right ventricle"	"1204222000"	"4953526017"	32
"14752451000006117"	47	"^ESCT1475245"	NA	"ventricular thrombus following acute myocardial infarction"	"1208867006"	"5013229011"	32
"14752511000006117"	6	"^ESCT1475251"	NA	"subsequent inferior non-st segment elevation myocardial infarction"	"1208873007"	"5013242011"	32
"15055731000006118"	1	"^ESCT1505573"	NA	"old apical mi (myocardial infarction)"	"35401000087106"	"5149195016"	32
"15055771000006115"	14	"^ESCT1505577"	NA	"old inferolateral myocardial infarction"	"35421000087100"	"5149180018"	32
"15276121000006116"	4	"^ESCT1527612"	NA	"acute st segment elevation myocardial infarction due to distal left circumflex coronary artery occlusion"	"44811000087108"	"5233402011"	32
"15276151000006113"	21	"^ESCT1527615"	NA	"acute st segment elevation myocardial infarction due to mid left circumflex coronary artery occlusion"	"44821000087100"	"5233398019"	32
"15276161000006110"	3	"^ESCT1527616"	NA	"acute stemi (st elevation myocardial infarction) due to mid lcx (left circumflex coronary artery) occlusion"	"44821000087100"	"5233399010"	32
"15276181000006117"	2	"^ESCT1527618"	NA	"acute st segment elevation myocardial infarction due to obtuse marginal branch of left circumflex coronary artery occlusion"	"44831000087103"	"5233370017"	32
"15276201000006116"	1	"^ESCT1527620"	NA	"acute stemi (st elevation myocardial infarction) due to om (obtuse marginal) branch of lcx (left circumflex coronary artery) occlusion"	"44831000087103"	"5233372013"	32
"15276211000006118"	16	"^ESCT1527621"	NA	"acute st segment elevation myocardial infarction due to posterolateral branch of left circumflex coronary artery occlusion"	"44841000087109"	"5233374014"	32
