"medcode"	"readcode"	"clinicalevents"	"immunisationevents"	"referralevents"	"testevents"	"term"	"databaserelease"
"94071"	"9NV0.00"	210	0	0	0	"postnatal clinic"	"February 2009"
"60741"	"L115.12"	19	0	3	0	"antepartum haemorrhage with uterine fibroid"	"February 2009"
"68430"	"4444.11"	1	0	0	70	"human placental lactogen"	"February 2009"
"113630"	"L432200"	1	0	0	0	"obstetric blood-clot pulm embolism - delivered with p/n comp"	"April 2019"
"28903"	"Z254200"	664	0	0	0	"delivered by low forceps delivery"	"February 2009"
"20591"	"539..00"	9	0	4	8184	"abdominal obstetric x-ray"	"February 2009"
"48830"	"L140100"	86	0	0	0	"threatened premature labour - not delivered"	"February 2009"
"64548"	"L281300"	4	0	0	0	"prem rupture of membranes onset of labour within 24 hours"	"February 2009"
"65397"	"L112000"	26	0	0	0	"placental abruption unspecified"	"February 2009"
"32007"	"L090.00"	102	0	1	0	"genital or pelvic infection following abortive pregnancy"	"February 2009"
"48883"	"L113.00"	7	0	1	0	"antepartum haemorrhage with coagulation defect"	"February 2009"
"43000"	"L16D.00"	38	0	3	0	"excessive weight gain in pregnancy"	"February 2009"
"105261"	"Q007500"	1	0	0	0	"fetus/neonate affected-placental/breast transfer immune sera"	"November 2012"
"14651"	"13H8.00"	218	0	21	0	"illegitimate pregnancy"	"February 2009"
"106923"	"62NK.00"	181	0	1	0	"antenatal 25 week examination"	"August 2013"
"100597"	"L39y100"	4	0	0	0	"other complications of labour and delivery - delivered"	"August 2010"
"11947"	"L181500"	1271	0	27	0	"postpartum thyroiditis"	"February 2009"
"12014"	"ZV27.00"	9239	0	11	0	"[v]outcome of delivery"	"February 2009"
"61259"	"7F12000"	70	0	0	0	"elective upper uterine segment caesarean delivery"	"February 2009"
"105032"	"L143000"	8	0	2	0	"premature labour without delivery"	"October 2012"
"108811"	"L245300"	6	0	0	0	"cervical incompetence with antenatal problem"	"November 2014"
"96648"	"L394200"	1	0	0	0	"other complications of obstetric procedures - del +p/n prob"	"April 2009"
"108236"	"621D.00"	266	0	1	0	"concealed pregnancy"	"June 2014"
"112120"	"L09y200"	1	0	0	0	"cardiac failure following abortive pregnancy"	"September 2017"
"58774"	"8I3F.00"	17	0	0	0	"edinburgh postnatal depression scale at 8 months declined"	"February 2009"
"42885"	"Z254.00"	1	0	0	0	"observation of pattern of delivery"	"February 2009"
"15033"	"ZV61900"	8031	0	4036	0	"[v]other unwanted pregnancy"	"February 2009"
"98964"	"L114.00"	3	0	0	0	"antepartum haemorrhage with trauma"	"April 2010"
"447"	"L116.00"	2779	0	54	0	"placenta praevia"	"February 2009"
"34132"	"Q212.11"	80	0	0	0	"fetal distress before labour - liveborn"	"February 2009"
"107557"	"63D7.00"	2026	0	0	0	"complete placenta at delivery"	"January 2014"
"73407"	"L261200"	5	0	0	0	"rhesus isoimmunisation with antenatal problem"	"February 2009"
"51810"	"03D6.00"	634	0	11	0	"consultant gynae.+ obstetrics"	"February 2009"
"67164"	"L18z300"	4	0	0	0	"medical condition nos in pregnancy - baby not yet delivered"	"February 2009"
"5464"	"L11y100"	56	0	0	0	"other antepartum haemorrhage - delivered"	"February 2009"
"45242"	"L241.11"	154	0	4	0	"uterine fibroids in pregnancy, childbirth and the puerperium"	"February 2009"
"113797"	"7M0c100"	1	0	0	0	"delivery fraction simple radiotherapy megavoltage machine"	"May 2019"
"93303"	"ZV22400"	3	0	0	0	"[v]supervision of other normal pregnancy"	"February 2009"
"6184"	"ZV22.00"	147439	0	8979	7	"[v]normal pregnancy"	"February 2009"
"114073"	"L212100"	3	0	0	0	"quadruplet pregnancy - delivered"	"August 2019"
"94399"	"L355100"	1	0	0	0	"other obstetric pelvic organ damage - delivered"	"February 2009"
"60744"	"L115.11"	2	0	0	0	"antepartum haemorrhage with fibroid"	"February 2009"
"68319"	"L351300"	3	0	0	0	"rupture of uterus during/after labour with postnatal problem"	"February 2009"
"48281"	"Z22D200"	1204	0	8	0	"non-viable pregnancy"	"February 2009"
"23169"	"539Z.00"	0	0	0	14	"abdominal obstetric x-ray nos"	"February 2009"
"111574"	"L114z00"	2	0	0	0	"antepartum haemorrhage with trauma nos"	"December 2016"
"37254"	"Q030.00"	43	0	1	0	"fetus or neonate affected by breech delivery and extraction"	"February 2009"
"62278"	"L281400"	4	0	0	0	"premature rupture of membranes, labour delayed by therapy"	"February 2009"
"3078"	"Q032.00"	13796	0	680	0	"fetus or neonate affected by forceps delivery"	"February 2009"
"29746"	"8B75.00"	504	0	0	0	"vitamin supplement - pregnancy"	"February 2009"
"19607"	"L344000"	45	0	0	0	"unspecified perineal laceration during delivery, unspecified"	"February 2009"
"42322"	"Q213.00"	87	0	0	0	"liveborn with labour fetal distress"	"February 2009"
"19600"	"L341.00"	11280	0	16	0	"second degree perineal tear during delivery"	"February 2009"
"1130"	"L210.00"	14509	0	503	10	"twin pregnancy"	"February 2009"
"114873"	"Lyu2300"	3	0	0	0	"[x]infections of other parts of urinary tract in pregnancy"	"April 2020"
"39576"	"L343.00"	348	0	2	0	"fourth degree perineal tear during delivery"	"February 2009"
"98639"	"L43zz00"	9	0	0	0	"obstetric pulmonary embolism nos"	"March 2010"
"26201"	"Z22AC00"	397	0	12	0	"pregnancy with uncertain dates"	"February 2009"
"104509"	"L267A00"	117	0	1	0	"placenta accreta"	"July 2012"
"31280"	"L340500"	105	0	12	0	"vulval tear during delivery"	"February 2009"
"25545"	"Z212300"	545	0	7	0	"delivery place booked"	"February 2009"
"70242"	"7F16700"	3	0	0	0	"barton forceps cephalic delivery with rotation"	"February 2009"
"11817"	"6G0..00"	635	0	19	0	"postnatal counselling"	"February 2009"
"40703"	"L169z00"	25	0	0	0	"herpes gestationis nos"	"February 2009"
"71057"	"L345100"	3	0	0	0	"vulval and perineal haematoma during delivery - delivered"	"February 2009"
"101944"	"L43z000"	2	0	0	0	"obstetric pulmonary embolism nos, unspecified"	"March 2011"
"20320"	"Q210.00"	392	0	180	0	"fetal death due to prelabour anoxia"	"February 2009"
"116161"	"L412100"	1	0	0	0	"superficial thrombophlebitis in pregnancy/puerperium -deliv"	"October 2022"
"1279"	"7F16.00"	66243	0	1412	1	"forceps cephalic delivery"	"February 2009"
"116555"	"L444z00"	1	0	0	0	"placental polyp nos"	"May 2024"
"4979"	"Eu53012"	629	0	15	0	"[x]postpartum depression nos"	"February 2009"
"52221"	"L03y000"	18	0	0	0	"cervical pregnancy"	"February 2009"
"23588"	"L414200"	18	0	2	0	"postnatal deep vein thrombosis with postnatal complication"	"February 2009"
"38616"	"L442100"	6	0	1	0	"obstetric perineal wound disruption - deliv + p/n comp"	"February 2009"
"22976"	"62B2.00"	1652	0	5	0	"home delivery booked"	"February 2009"
"41414"	"62B6.00"	135	0	1	0	"delivery booking place changed"	"February 2009"
"34533"	"8HV6.00"	57	0	127	0	"private referral to obstetrician"	"February 2009"
"69814"	"Q022000"	3	0	0	0	"fetus or neonate affected by placental dysfunction"	"February 2009"
"16706"	"ZV72400"	440	0	14	1	"[v]pregnancy examination or test, pregnancy unconfirmed"	"February 2009"
"69327"	"L10yz00"	50	0	3	0	"other haemorrhage in early pregnancy nos"	"February 2009"
"51956"	"L212200"	1	0	0	0	"quadruplet pregnancy with antenatal problem"	"February 2009"
"116710"	"L168200"	0	0	0	0	"fatigue during pregnancy - delivered with postnatal comp"	"March 2025"
"38440"	"L462z00"	60	0	0	0	"breast engorgement in pregnancy/puerperium/lactation nos"	"February 2009"
"114071"	"L410300"	2	0	0	0	"varicose veins of legs in pregnancy/puerperium + a/n comp"	"August 2019"
"45965"	"Z22C311"	572	0	0	0	"pregnancy duration"	"February 2009"
"43805"	"Z22C312"	140	0	0	1	"duration of gestation"	"February 2009"
"1492"	"L36..00"	28264	0	1218	3	"postpartum haemorrhage (pph)"	"February 2009"
"26055"	"L263A00"	49	0	2	0	"maternal care for fetal bradycardia during pregnancy"	"February 2009"
"66127"	"L244211"	4	0	0	0	"cystocele - delivered with postpartum complication"	"February 2009"
"57581"	"L244212"	9	0	1	0	"rectocele - delivered with postpartum complication"	"February 2009"
"35197"	"8HLN.00"	107	0	669	0	"obstetric d.v. done"	"February 2009"
"72465"	"L246211"	4	0	0	0	"polyp of cervix - baby delivered+postpartum complication"	"February 2009"
"44261"	"L353.11"	58	0	0	0	"laceration of cervix - obstetric"	"February 2009"
"6217"	"ZV24.11"	14377	0	46	3	"[v]postnatal care and examination"	"February 2009"
"104873"	"L143.00"	55	0	0	0	"premature labour and delivery"	"August 2012"
"61301"	"L10y000"	50	0	3	0	"other haemorrhage in early pregnancy unspecified"	"February 2009"
"104205"	"7F2A100"	8	0	0	0	"obstetric uterine artery doppler"	"June 2012"
"102802"	"7F2By00"	8	0	0	1	"other specified obstetric ultrasound monitoring"	"August 2011"
"10261"	"L2...00"	464	0	26	2	"risk factors in pregnancy"	"February 2009"
"106268"	"8IEc.00"	895	0	0	0	"pertussis vaccination in pregnancy declined"	"June 2013"
"24944"	"L163300"	19	0	4	0	"pregnancy care of habitual aborter"	"February 2009"
"107196"	"B911.00"	1	0	0	0	"neoplasm of uncertain behaviour of placenta"	"October 2013"
"101980"	"65QG.00"	59	0	0	12	"antenatal screening shows non sig haemoglobinopathy carrier"	"April 2011"
"44828"	"L263200"	1	0	0	0	"fetal distress with antenatal problem"	"February 2009"
"115090"	"Z286.00"	1	0	0	0	"pelvis adequate for delivery"	"August 2020"
"73935"	"Lyu7500"	4	0	0	0	"[x]obstetric death of unspecified cause"	"February 2009"
"89557"	"L092300"	6	0	0	0	"cervix damage following abortive pregnancy"	"February 2009"
"108595"	"9Nij.00"	228	0	0	0	"did not attend postnatal examination"	"September 2014"
"93762"	"B42..00"	8	0	0	0	"malignant neoplasm of placenta"	"February 2009"
"41961"	"L171.00"	17	0	0	0	"maternal gonorrhoea during pregnancy/childbirth/puerperium"	"February 2009"
"50847"	"L398600"	115	0	0	0	"caesarean delivery following previous caesarean delivery"	"February 2009"
"34299"	"L240.00"	169	0	5	0	"congenital abnormality of uterus in preg/childbirth/puerp"	"February 2009"
"16752"	"ZV72900"	10877	0	73	26	"[v]pregnancy examination and test"	"February 2009"
"57891"	"7F23.00"	194	0	0	0	"immediate repair of obstetric laceration"	"February 2009"
"58142"	"L16A000"	78	0	0	0	"glycosuria during pregnancy unspecified"	"February 2009"
"61835"	"L161z00"	2973	0	0	0	"oedema or excessive weight gain in pregnancy nos"	"February 2009"
"14765"	"L462400"	52	0	1	0	"breast engorgement in pregnancy/puerperium/lact + p/n comp"	"February 2009"
"18287"	"7F22500"	181	0	0	0	"normal delivery of placenta"	"February 2009"
"20718"	"L412211"	142	0	0	0	"phlebitis - postpartum"	"February 2009"
"39636"	"L412212"	47	0	1	0	"puerperal phlebitis"	"February 2009"
"19604"	"L342000"	246	0	0	0	"third degree perineal tear during delivery, unspecified"	"February 2009"
"2943"	"L222.11"	1244	0	34	0	"assisted breech delivery"	"February 2009"
"15633"	"L182000"	176	0	0	0	"anaemia - unspecified whether in pregnancy or the puerperium"	"February 2009"
"23995"	"L15..11"	46	0	5	0	"post-term pregnancy"	"February 2009"
"23664"	"63E..00"	8435	0	1413	0	"labour details"	"February 2009"
"108135"	"9Nj8.11"	535	0	0	0	"failed encounter - sms text message delivery failure"	"June 2014"
"28126"	"L11..12"	378	0	14	0	"antepartum bleeding"	"February 2009"
"2787"	"L11..11"	6322	0	1176	3	"antepartum haemorrhage"	"February 2009"
"73757"	"L247z00"	6	0	0	0	"vaginal abnormality in pregnancy/childbirth/puerperium nos"	"February 2009"
"111888"	"Lyu3700"	1	0	0	0	"[x]maternal care/other(suspected)fetal abnormality+damage"	"June 2017"
"99389"	"L460300"	2	0	0	0	"retracted nipple in pregnancy/puerperium/lact with a/n comp"	"May 2010"
"11532"	"7F14.00"	4906	0	13	0	"breech extraction delivery"	"February 2009"
"100675"	"Lyu5700"	8	0	0	0	"[x]assisted single delivery, unspecified"	"September 2010"
"54582"	"L35zz00"	16	0	0	0	"obstetric trauma nos"	"February 2009"
"35646"	"L123z00"	180	0	0	0	"transient hypertension of pregnancy nos"	"February 2009"
"32368"	"Z22C400"	18	0	2	0	"duration of pregnancy at time of previous miscarriage"	"February 2009"
"106136"	"Q410200"	8	0	0	0	"fetal placental blood loss"	"May 2013"
"8967"	"7F19z00"	15779	0	9	0	"normal delivery nos"	"February 2009"
"93895"	"Z22B500"	2	0	0	0	"quintuplet pregnancy"	"February 2009"
"114089"	"L43y.00"	2	0	0	0	"other obstetric pulmonary embolism"	"August 2019"
"22613"	"Z248.00"	225	0	0	0	"normal labour"	"February 2009"
"90775"	"Z246.00"	1	0	0	0	"observation of measures of labour"	"February 2009"
"65256"	"L164.00"	7	0	2	0	"peripheral neuritis in pregnancy"	"February 2009"
"67975"	"L166.00"	2692	0	0	0	"genitourinary tract infections in pregnancy"	"February 2009"
"113244"	"L26zz00"	1	0	0	0	"feto-placental problems nos"	"February 2019"
"27200"	"4443.11"	2	0	0	155	"hpl - human placental lactogen level"	"February 2009"
"103090"	"Lyu3000"	1	0	0	0	"[x]other multiple gestation"	"October 2011"
"36006"	"L16z.00"	496	0	1	0	"pregnancy complication nos"	"February 2009"
"111624"	"9mL0.00"	7	0	0	0	"postnatal examination third invitation"	"January 2017"
"24303"	"9Ea..00"	313	0	32	0	"reason for termination of pregnancy"	"February 2009"
"13965"	"584..13"	8611	0	3760	57853	"ultra-sound scan - obstetric"	"February 2009"
"61466"	"Z22A211"	16	0	3	0	"hrp - high risk pregnancy"	"February 2009"
"45091"	"62Y..00"	15050	0	18	0	"routine antenatal care"	"February 2009"
"7828"	"Q432.00"	7074	0	29	0	"preterm delivery associated jaundice"	"February 2009"
"26866"	"L2y..00"	90	0	1	0	"other specified risk factors in pregnancy"	"February 2009"
"35855"	"L15z.00"	2	0	0	0	"prolonged pregnancy nos"	"February 2009"
"71862"	"L323200"	1	0	0	0	"delayed delivery second twin with antenatal problem"	"February 2009"
"2937"	"L175.11"	253	0	45	23	"rubella contact in pregnancy"	"February 2009"
"111784"	"Z256.00"	3	0	0	0	"observation of third stage of labour"	"April 2017"
"96747"	"L360100"	6	0	0	0	"third-stage postpartum haemorrhage - deliv with p/n problem"	"April 2009"
"96343"	"7F26y00"	15	0	0	0	"other specified routine obstetric scan"	"April 2009"
"97565"	"Lyu3C00"	10	0	0	0	"[x]other placental disorders"	"September 2009"
"100451"	"7F24100"	3	0	0	0	"obstetric uterine tamponade"	"August 2010"
"50421"	"Z22A900"	303	0	48	0	"unwanted pregnancy"	"February 2009"
"54687"	"L51X.00"	12	0	0	0	"maternal care/known or suspected fetal problem,unspecifd"	"February 2009"
"27019"	"5841.00"	279	0	641	3658	"u-s obstetric scan requested"	"February 2009"
"55757"	"L16y200"	4	0	0	0	"other pregnancy complication - delivered with postnatal comp"	"February 2009"
"88892"	"Z262300"	6	0	0	0	"small placenta"	"February 2009"
"86398"	"Z262J00"	5	0	0	0	"placenta infected"	"February 2009"
"67635"	"L180000"	29	0	0	0	"diabetes mellitus - unspec whether in pregnancy/puerperium"	"February 2009"
"15167"	"L142.00"	2406	0	81	0	"early onset of delivery"	"February 2009"
"28928"	"L140.00"	171	0	3	0	"threatened premature labour"	"February 2009"
"113657"	"68NQ000"	43	0	0	0	"pertussis vaccination in pregnancy contraindicated"	"April 2019"
"21543"	"622..00"	5829	0	108	0	"antenatal care: gravida no."	"February 2009"
"51065"	"62CZ.00"	31	0	0	0	"delivery booking - stay nos"	"February 2009"
"71794"	"L307200"	3	0	0	0	"other failed trial of labour with antenatal problem"	"February 2009"
"58686"	"L462000"	27	0	0	0	"breast engorgement in pregnancy/puerperium/lactation unspec"	"February 2009"
"87848"	"7F2Bz00"	42	0	1	2	"obstetric ultrasound monitoring nos"	"February 2009"
"93205"	"Z255F00"	3	0	0	0	"not pushing well in labour"	"February 2009"
"33378"	"7F15.00"	317	0	4	0	"other breech delivery"	"February 2009"
"46097"	"L111100"	65	0	2	0	"placenta praevia with haemorrhage - delivered"	"February 2009"
"53937"	"L395000"	698	0	0	0	"forceps delivery unspecified"	"February 2009"
"55683"	"Z262A00"	4	0	0	0	"placenta gritty"	"February 2009"
"11986"	"7E13300"	1750	0	10	0	"excision of ruptured ectopic tubal pregnancy"	"February 2009"
"113401"	"L354200"	4	0	0	0	"obstetric high vaginal laceration with postnatal problem"	"February 2019"
"99660"	"L300400"	45	0	0	0	"obstructed labour due to face presentation"	"June 2010"
"68930"	"L168100"	4	0	0	0	"fatigue during pregnancy - delivered"	"February 2009"
"47686"	"L181.00"	90	0	5	0	"thyroid dysfunction in pregnancy/childbirth/puerperium"	"February 2009"
"97034"	"67AE.00"	3813	0	2	0	"folic acid advice in first trimester of pregnancy"	"July 2009"
"51432"	"62FZ.00"	14	0	1	111	"antenatal amniocentesis nos"	"February 2009"
"48274"	"Q212200"	5	0	0	0	"liveborn with prelabour meconium in liquor"	"February 2009"
"106737"	"9mK2.00"	459	0	0	0	"pertussis vaccination in pregnancy invitation third letter"	"August 2013"
"51639"	"L241z11"	75	0	3	0	"uterine fibroid in pregnancy/childbirth/puerperium nos"	"February 2009"
"40978"	"Z22A700"	195	0	6	0	"surrogate pregnancy"	"February 2009"
"90497"	"L39z400"	2	0	0	0	"complications of labour and delivery nos with p/n problem"	"February 2009"
"91278"	"L357000"	31	0	0	0	"obstetric pelvic haematoma unspecified"	"February 2009"
"18944"	"7E07011"	318	0	5	0	"dilation cervix uteri & curettage for termination pregnancy"	"February 2009"
"23994"	"7F15100"	1840	0	3	0	"assisted breech delivery"	"February 2009"
"69076"	"Q031300"	8	0	0	0	"fetus/neonate affected by shoulder presentation - labour/del"	"February 2009"
"102362"	"389B.00"	477	0	84	0	"assessment for termination of pregnancy"	"June 2011"
"97523"	"68b..00"	2084	0	1	42	"antenatal screening status"	"August 2009"
"28290"	"L2A3.00"	83	0	2	0	"abnormal ultrasonic finding on antenatal screening of mother"	"February 2009"
"55618"	"ZV23600"	7	0	4	0	"[v]supervisn/pregnancy wth history insufficnt antenatal care"	"February 2009"
"36226"	"L2A1.00"	20	0	0	0	"abnormal biochemical finding on antenatal screen of mother"	"February 2009"
"113236"	"L228100"	1	0	0	0	"multiple pregnancy with malpresentation - delivered"	"January 2019"
"60256"	"Z254B00"	4	0	0	0	"brow delivery"	"February 2009"
"60538"	"L213100"	38	0	0	0	"multiple delivery, all by forceps and vacuum extractor"	"February 2009"
"59168"	"L267300"	62	0	0	0	"placental transfusion syndromes"	"February 2009"
"96885"	"7F07000"	9	0	0	0	"endoscop laser ablation placental arterio-venous anastomosis"	"May 2009"
"15926"	"7F15y00"	207	0	5	0	"other specified other breech delivery"	"February 2009"
"54107"	"L10z000"	54	0	4	0	"early pregnancy haemorrhage nos unspecified"	"February 2009"
"42213"	"Q021100"	86	0	0	0	"fetus or neonate affected by abruptio placentae"	"February 2009"
"29631"	"6222.00"	20241	0	109	0	"antenatal care: 2nd pregnancy"	"February 2009"
"19259"	"L267.00"	67	0	1	0	"other placental conditions"	"February 2009"
"69356"	"7L0D100"	36	0	0	0	"correction of obstetric palsy"	"February 2009"
"95780"	"Z262600"	8	0	0	0	"complete placenta at delivery"	"February 2009"
"24373"	"L37..00"	536	0	17	0	"retained placenta or membranes with no haemorrhage"	"February 2009"
"70150"	"Z246100"	44	0	0	0	"duration of labour"	"February 2009"
"104989"	"Q018.00"	3	0	0	0	"fetus or neonate affected by maternal postnatal depression"	"September 2012"
"65702"	"L38..00"	11	0	1	0	"complications of anaesthesia during labour and delivery"	"February 2009"
"100502"	"L413200"	3	0	0	0	"antenatal deep vein thrombosis with antenatal complication"	"August 2010"
"106736"	"9mK1.00"	986	0	0	0	"pertussis vaccination in pregnancy invitation second letter"	"August 2013"
"14686"	"7F16z00"	29634	0	1084	0	"forceps cephalic delivery nos"	"February 2009"
"59296"	"L140000"	23	0	0	0	"threatened premature labour unspecified"	"February 2009"
"9294"	"L292.00"	260	0	1	0	"maternal pyrexia during labour, unspecified"	"February 2009"
"65555"	"L132.00"	63	0	0	0	"late vomiting of pregnancy"	"February 2009"
"67052"	"L344100"	23	0	0	0	"unspecified perineal laceration during delivery - delivered"	"February 2009"
"4536"	"621..11"	67798	0	9319	12	"pregnancy confirmed"	"February 2009"
"111540"	"L415500"	6	0	0	0	"other phlebitis in pregnancy"	"December 2016"
"103610"	"9NkN.00"	20334	0	9	0	"seen in early pregnancy unit"	"January 2012"
"61203"	"L413z00"	37	0	0	0	"antenatal deep vein thrombosis nos"	"February 2009"
"36340"	"938..00"	22	0	0	0	"obstetric coop card"	"February 2009"
"42384"	"Q031400"	25	0	1	0	"fetus or neonate affected by transverse lie in labour/deliv"	"February 2009"
"55304"	"L131z00"	18	0	1	0	"hyperemesis gravidarum with metabolic disturbance nos"	"February 2009"
"19327"	"L411.11"	13	0	0	0	"perineal obstetric varicose veins"	"February 2009"
"20496"	"L411.12"	1103	0	14	0	"vulval obstetric varicose veins"	"February 2009"
"70476"	"L132100"	2	0	0	0	"late pregnancy vomiting - delivered"	"February 2009"
"23456"	"L412.00"	903	0	6	0	"superficial thrombophlebitis in pregnancy and the puerperium"	"February 2009"
"55352"	"7M0f.00"	8187	0	3	26	"gestational age"	"February 2009"
"108013"	"ZC2CB00"	7	0	0	0	"dietary advice for gestational diabetes"	"May 2014"
"100578"	"L255200"	2	0	0	0	"fetus with drug damage with antenatal problem"	"August 2010"
"32493"	"Z22AD00"	186	0	12	0	"presentation of pregnancy"	"February 2009"
"44729"	"L031000"	256	0	0	0	"fallopian tube pregnancy"	"February 2009"
"11194"	"Z257.12"	6682	0	0	0	"spontaneous vaginal delivery"	"February 2009"
"25681"	"Z257.13"	11033	0	1	0	"svd - spontaneous vaginal delivery"	"February 2009"
"9383"	"Z257.11"	14046	0	16	0	"normal delivery"	"February 2009"
"17492"	"Z257.14"	56998	0	0	0	"ftnd - full term normal delivery"	"February 2009"
"43140"	"67A2.00"	3090	0	20	0	"diet in pregnancy advice"	"February 2009"
"31780"	"L222.13"	74	0	0	0	"spontaneous breech delivery"	"February 2009"
"115193"	"Z253.11"	3	0	0	0	"speed of delivery"	"October 2020"
"27650"	"L384.00"	152	0	0	0	"obstetric spinal and epidural anaesthesia-induced headache"	"February 2009"
"63755"	"L451000"	40	0	1	0	"obstetric breast abscess unspecified"	"February 2009"
"67377"	"L463z00"	20	0	0	0	"other breast disorder in pregnancy/puerperium/lactation nos"	"February 2009"
"72757"	"Q007100"	18	0	0	0	"fetus/neonate affected by placental/breast transfer alcohol"	"February 2009"
"50137"	"L443.00"	99	0	3	0	"other complication of obstetric surgical wound"	"February 2009"
"21526"	"L123500"	5875	0	21	0	"gestational hypertension"	"February 2009"
"91888"	"L181300"	10	0	1	0	"thyroid dysfunction in pregnancy - baby not yet delivered"	"February 2009"
"103000"	"L29yz00"	1	0	0	0	"other problems affecting labour nos"	"September 2011"
"51296"	"Q03y200"	52	0	0	0	"fetus or neonate affected by induction of labour"	"February 2009"
"23403"	"445Z.00"	3016	0	388	2871	"serum pregnancy test nos"	"February 2009"
"12837"	"7F2B100"	10316	0	1402	6	"ultrasound monitoring of early pregnancy"	"February 2009"
"30351"	"67A6.00"	912	0	2	0	"drugs in pregnancy advice"	"February 2009"
"94736"	"L096600"	9	0	0	0	"septic embolism following abortive pregnancy"	"February 2009"
"94353"	"L175000"	6	0	0	0	"maternal rubella, unspecified whether pregnancy/puerperium"	"February 2009"
"64127"	"L121000"	7	0	0	0	"renal hypertension in pregnancy/childbirth/puerp unspecified"	"February 2009"
"99594"	"L415000"	1	0	0	0	"other phlebitis/thrombosis in pregnancy/puerperium unsp"	"May 2010"
"62318"	"7F17300"	4	0	0	0	"trial of vacuum delivery"	"February 2009"
"97272"	"L401200"	1	0	0	0	"puerperal salpingitis with postnatal complication"	"August 2009"
"50093"	"L093000"	8	0	1	0	"oliguria following abortive pregnancy"	"February 2009"
"69433"	"L393200"	3	0	0	0	"post-delivery acute renal failure with postnatal problem"	"February 2009"
"72944"	"L176.00"	6	0	0	0	"other maternal viral dis. in pregnancy/childbirth/puerperium"	"February 2009"
"49390"	"L174.00"	5	0	0	0	"maternal malaria in pregnancy, childbirth and the puerperium"	"February 2009"
"97629"	"L246z00"	6	0	1	0	"other cervical abnormality in pregnancy/childbirth/puerp nos"	"September 2009"
"26690"	"623Z.00"	1237	0	6	1	"a/n care: obstetric risk nos"	"February 2009"
"57419"	"L167100"	7	0	0	0	"liver disorder in pregnancy - delivered"	"February 2009"
"112841"	"7F1B500"	1	0	0	0	"deinfibulation of vulva to facilitate delivery"	"August 2018"
"73927"	"L175z00"	8	0	0	0	"maternal rubella in pregnancy/childbirth/puerperium nos"	"February 2009"
"33724"	"L03z.00"	1739	0	22	0	"ectopic pregnancy nos"	"February 2009"
"109789"	"9mL1.00"	25	0	0	0	"postnatal examination second invitation"	"June 2015"
"28830"	"Z242.00"	22	0	0	0	"labour not established"	"February 2009"
"54089"	"L466000"	70	0	0	0	"galactorrhoea in pregnancy and the puerperium unspecified"	"February 2009"
"20118"	"62O..12"	257	0	28	0	"static weight gain pregnancy"	"February 2009"
"66567"	"L122.00"	19	0	0	0	"other pre-existing hypertension in preg/childbirth/puerp"	"February 2009"
"94718"	"L121z00"	1	0	0	0	"renal hypertension in pregnancy/childbirth/puerperium nos"	"February 2009"
"104206"	"L29z000"	1	0	0	0	"problems affecting labour nos unspecified"	"June 2012"
"71251"	"L361.00"	216	0	0	0	"other immediate postpartum haemorrhage"	"February 2009"
"100892"	"Lyu2400"	1	0	0	0	"[x]other+unspcf genitourinary tract infection in pregnancy"	"November 2010"
"52151"	"Lyu4800"	35	0	2	0	"[x]labour+delivery complicat/oth evidence of fetal distress"	"February 2009"
"49617"	"622Z.00"	3711	0	2	0	"antenatal care: gravida nos"	"February 2009"
"39319"	"8HE7.00"	299	0	82	0	"discharged from hospital within 6 hours of delivery"	"February 2009"
"27670"	"L255300"	31	0	2	0	"maternal care for (suspected) damage to fetus from alcohol"	"February 2009"
"28312"	"L466z00"	226	0	0	0	"galactorrhoea in pregnancy and the puerperium nos"	"February 2009"
"92824"	"Q031z11"	2	0	0	0	"fetus or neonate affected by obstructed labour nec"	"February 2009"
"99473"	"Q007.00"	1	0	0	0	"fetus/neonate affected by poison transferred placenta/breast"	"May 2010"
"73048"	"7F14y00"	28	0	0	0	"other specified breech extraction delivery"	"February 2009"
"105918"	"L09y400"	2	0	0	0	"urinary tract infection following abortive pregnancy"	"April 2013"
"59264"	"4452.00"	0	0	0	27	"serum pregnancy test equivocal"	"February 2009"
"9542"	"L265311"	837	0	21	0	"maternal care for intrauterine growth retardation"	"February 2009"
"28700"	"7F1..11"	7	0	0	0	"labour operations"	"February 2009"
"17000"	"8HTA.00"	209	0	125	0	"referral to postnatal clinic"	"February 2009"
"112796"	"L257200"	2	0	0	0	"fetus with damage due to iucd with antenatal problem"	"July 2018"
"43628"	"L247011"	7	0	0	0	"septate vagina affecting obstetric care"	"February 2009"
"30326"	"L090000"	358	0	4	0	"endometritis following abortive pregnancy"	"February 2009"
"24018"	"L442.00"	727	0	35	2	"obstetric perineal wound disruption"	"February 2009"
"109452"	"7F1By00"	1	0	0	0	"other specified other operation to facilitate delivery"	"March 2015"
"11988"	"8H57.00"	82908	0	116441	0	"obstetric referral"	"February 2009"
"11204"	"271..12"	741	0	5	0	"o/e - uterus size - obstetric"	"February 2009"
"72836"	"Q007w00"	2	0	0	0	"fetus/neonate affected-placenta/breast transfer medicine nec"	"February 2009"
"13672"	"8HHf.00"	6918	0	8037	0	"refer to early pregnancy unit"	"February 2009"
"30001"	"L313.00"	106	0	2	0	"precipitate labour"	"February 2009"
"47542"	"L362200"	17	0	1	0	"secondary postpartum haemorrhage with postnatal problem"	"February 2009"
