ProdCodeId	dmdid	Term from EMIS	ProductName	Formulation	RouteOfAdministration	DrugSubstanceName	SubstanceStrength	BNFChapter	DrugIssues
23241000033117	116911000001108	Aknemin 50 capsules (Almirall Ltd)	Aknemin 50 capsules	Capsule/ Oral capsule	Oral	Minocycline hydrochloride	50.000mg		827

23341000033110		Akrotherm  Cream  							318

23441000033116		Akineton  Injection  5mg/ml							502

23541000033115	3802411000001103	Akineton 2mg tablets (Abbott Laboratories Ltd)	Akineton 2mg tablets	Tablet/ Oral Tablet	Oral	Biperiden hydrochloride	2.000mg		1166

23641000033119		Alupent Refill  Aerosol inhalation  750 mcg/metered inhalation							2337

23741000033111		Alupent  Aerosol  0.75 mg							14814

23841000033118		Almevax  Injection  1 dose/amp							1794

23941000033114	11786911000001101	Aluminium chloride 20% spray	Aluminium chloride 20% spray	Spray	Cutaneous	Aluminium chloride	200.000mg/1.000ml	13120000	53493

24041000033111		Altretamine  Capsules  50 mg							5

24141000033110	429311000001109	Alu-Cap 475mg capsules (Meda Pharmaceuticals Ltd)	Alu-Cap 475mg capsules	Capsule/ Oral capsule	Oral	Aluminium hydroxide	475.000mg		59230

24241000033115	42351311000001101	Alverine 120mg capsules	Alverine 120mg capsules	Capsule/ Oral capsule	Oral	Alverine citrate	120.000mg	01020000	651057

24341000033113	42351111000001103	Aluminium hydroxide 475mg capsules	Aluminium hydroxide 475mg capsules	Capsule/ Oral capsule	Oral	Aluminium hydroxide	475.000mg	01010100	37535

24441000033119	42351411000001108	Alverine 60mg capsules	Alverine 60mg capsules	Capsule/ Oral capsule	Oral	Alverine citrate	60.000mg	01020000	1852247

24541000033118	41980211000001103	Alfacalcidol 1microgram capsules	Alfacalcidol 1microgram capsules	Capsule/ Oral capsule	Oral	Alfacalcidol	1.000microgram	09060400	871418

24641000033117	41980311000001106	Alfacalcidol 250nanogram capsules	Alfacalcidol 250nanogram capsules	Capsule/ Oral capsule	Oral	Alfacalcidol	250.000nanogram	09060400	2888908

24741000033114		Allbee With C  Capsules							11

24841000033116		Almodan  Capsules  250 mg							53288

24941000033112		Almodan  Capsules  500 mg							2857

25041000033112		Alavac-P  Common grass  12 varieties							1

25241000033116		Alglucerase  Concentrate for intravenous infusion  10 units/ml, 5 ml vial							1

25441000033115	41890711000001100	Alclometasone 0.05% cream	Alclometasone 0.05% cream	Cream/ Cutaneous cream	Cutaneous	Alclometasone dipropionate	500.000microgram/1.000gram	13040000	63548

25541000033119	2929511000001101	Alphaderm 1%/10% cream (Alliance Pharmaceuticals Ltd)	Alphaderm 1%/10% cream	Cream/ Cutaneous cream	Cutaneous	Hydrocortisone/ Urea	10.000mg/1.000gram + 100.000mg/1.000gram		426296

25641000033118	439911000001107	Algesal cream (Thornton & Ross Ltd)	Algesal cream	Cream/ Cutaneous cream	Cutaneous	Diethylamine salicylate	100.000mg/1.000gram		1704994

25741000033110		Algipan  Cream  							11321

25841000033117	111411000001106	Alphosyl cream (Haleon UK Trading Ltd)	Alphosyl cream	Cream/ Cutaneous cream	Cutaneous	Allantoin/ Coal tar extract	20.000mg/1.000gram + 50.000mg/1.000gram		139991

25941000033113	666411000001100	Alphosyl HC cream (Haleon UK Trading Ltd)	Alphosyl HC cream	Cream/ Cutaneous cream	Cutaneous	Allantoin/ Coal tar extract/ Hydrocortisone	20.000mg/1.000gram + 50.000mg/1.000gram + 5.000mg/1.000gram		379268

26041000033115	4022011000001102	Alcoderm cream (Galderma (UK) Ltd)	Alcoderm cream	Cream/ Cutaneous cream	Cutaneous				2805

26141000033116	124711000001106	All Flex arcing spring rubber diaphragm 60mm (Janssen-Cilag Ltd)	All Flex arcing spring rubber diaphragm 60mm						56

26241000033111	919111000001100	All Flex arcing spring rubber diaphragm 65mm (Janssen-Cilag Ltd)	All Flex arcing spring rubber diaphragm 65mm						184

26341000033118	107211000001104	All Flex arcing spring rubber diaphragm 70mm (Janssen-Cilag Ltd)	All Flex arcing spring rubber diaphragm 70mm						429

26441000033112	684911000001102	All Flex arcing spring rubber diaphragm 75mm (Janssen-Cilag Ltd)	All Flex arcing spring rubber diaphragm 75mm						544

26541000033113	381711000001106	All Flex arcing spring rubber diaphragm 80mm (Janssen-Cilag Ltd)	All Flex arcing spring rubber diaphragm 80mm						397

26641000033114	67211000001109	All Flex arcing spring rubber diaphragm 85mm (Janssen-Cilag Ltd)	All Flex arcing spring rubber diaphragm 85mm						163

26741000033117	373711000001101	All Flex arcing spring rubber diaphragm 90mm (Janssen-Cilag Ltd)	All Flex arcing spring rubber diaphragm 90mm						34

26841000033110	341411000001109	All Flex arcing spring rubber diaphragm 95mm (Janssen-Cilag Ltd)	All Flex arcing spring rubber diaphragm 95mm						5

26941000033119	558611000001104	Albustix testing strips (Siemens Medical Solutions Diagnostics Ltd)	Albustix testing strips						113950

27041000033118	841111000001101	Allevyn dressing (non-adhesive) 10cm x 10cm square (Smith & Nephew Healthcare Ltd)	Allevyn dressing (non-adhesive) 10cm x 10cm square						185349

27141000033119	736311000001105	Allevyn dressing (non-adhesive) 10cm x 20cm rectangular (Smith & Nephew Healthcare Ltd)	Allevyn dressing (non-adhesive) 10cm x 20cm rectangular						32662

27241000033114	95111000001109	Allevyn dressing (non-adhesive) 20cm x 20cm square (Smith & Nephew Healthcare Ltd)	Allevyn dressing (non-adhesive) 20cm x 20cm square						26141

27341000033116	467211000001104	Allevyn dressing (non-adhesive) 5cm x 5cm square (Smith & Nephew Healthcare Ltd)	Allevyn dressing (non-adhesive) 5cm x 5cm square						65623

27441000033110		Alginate  Dressing  10 cm x 10 cm							758

27541000033111	3121011000001100	Alginate dressing sterile 6cm x 4cm	Alginate dressing sterile 6cm x 4cm						573

27641000033112	511811000001104	Allevyn Adhesive dressing 12.5cm x 12.5cm square (Smith & Nephew Healthcare Ltd)	Allevyn Adhesive dressing 12.5cm x 12.5cm square						259235

27741000033115	706211000001107	Allevyn Adhesive dressing 17.5cm x 17.5cm square (Smith & Nephew Healthcare Ltd)	Allevyn Adhesive dressing 17.5cm x 17.5cm square						37856

27841000033113	193011000001100	Allevyn Adhesive dressing 22.5cm x 22.5cm square (Smith & Nephew Healthcare Ltd)	Allevyn Adhesive dressing 22.5cm x 22.5cm square						10252

27941000033117	435411000001102	Allevyn Adhesive dressing 7.5cm x 7.5cm square (Smith & Nephew Healthcare Ltd)	Allevyn Adhesive dressing 7.5cm x 7.5cm square						478353

28041000033119	439711000001105	Algosteril dressing 10cm x 10cm (Smith & Nephew Healthcare Ltd)	Algosteril dressing 10cm x 10cm						2547

28141000033115	779911000001100	Algosteril dressing 5cm x 5cm (Smith & Nephew Healthcare Ltd)	Algosteril dressing 5cm x 5cm						1534

28241000033110	3120411000001100	Alginate dressing sterile 15cm x 15cm	Alginate dressing sterile 15cm x 15cm						211

28341000033117		Alfacalcidol  Drops  5 micrograms/ml							289

28441000033111		Aldon Type C  Drainage bags  							1486

28541000033112		Aluminium Acetate  Ear drops  13 %							2563

28641000033113	14957011000001108	Aluminium acetate 8% ear drops	Aluminium acetate 8% ear drops	Ear drops	Auricular	Aluminium acetate	80.000mg/1.000ml	12010100	5157

28741000033116		Alnide  Eye drops  0.5 %							7

28841000033114		Alnide  Eye drops  1 %							6

28941000033118	727011000001107	Alphagan 0.2% eye drops (AbbVie Ltd)	Alphagan 0.2% eye drops	Eye drops	Ocular	Brimonidine tartrate	2.000mg/1.000ml		660020

29041000033110		Albucid  Eye drops  10 %							5196

29141000033114		Albucid  Eye ointment  2.5 %							286

29241000033119	569411000001104	Aludrox Liquid (Pfizer Consumer Healthcare Ltd)	Aludrox Liquid	Oral suspension	Oral	Aluminium oxide	40.000mg/1.000ml		1863

29341000033112		Alvercol  Granules  							5977

29441000033118		Alcopar  Granules  2.5 g/sachet							27

29541000033117		Almevax  Injection							3688

29641000033116	35895811000001102	Alfacalcidol 1micrograms/0.5ml solution for injection ampoules	Alfacalcidol 1micrograms/0.5ml solution for injection ampoules	Solution for injection	Intravenous	Alfacalcidol	2.000microgram/1.000ml	09060400	482

29741000033113	35896111000001103	Alfacalcidol 2micrograms/1ml solution for injection ampoules	Alfacalcidol 2micrograms/1ml solution for injection ampoules	Solution for injection	Intravenous	Alfacalcidol	2.000microgram/1.000ml	09060400	503

29841000033115	39694111000001109	Aldesleukin 18million unit powder for solution for injection vials	Aldesleukin 18million unit powder for solution for injection vials	Powder for solution for injection	Subcutaneous/ Intravenous	Aldesleukin	18.000mega u + 18.000mega unit	08020400	6

29941000033111	35898211000001105	Alprostadil 20microgram powder and solvent for solution for injection vials	Alprostadil 20microgram powder and solvent for solution for injection vials	Powder and solvent for solution for injection	Intracavernous	Alprostadil	20.000microgram	07040500	74056

30041000033115		Alphaglobin  Injection  5 %, 10 grams/200 ml							291

30141000033116		Alphaglobin  Injection  5 %, 2.5 grams/50 ml							89

30241000033111		Alphaglobin  Injection  5 %, 5 grams/100 ml							105

30341000033118	35897511000001109	Alprostadil 10microgram powder and solvent for solution for injection vials	Alprostadil 10microgram powder and solvent for solution for injection vials	Powder and solvent for solution for injection	Intracavernous	Alprostadil	10.000microgram	07040500	30568

30441000033112	3937811000001104	Alphaparin 3,000units/0.3ml solution for injection pre-filled syringes (Grifols UK Ltd)	Alphaparin 3,000units/0.3ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Certoparin sodium	10000.000unit/1.000ml + 10000.000unit/1.000ml		75

30541000033113	39113411000001100	Alprostadil 5microgram powder and solvent for solution for injection vials	Alprostadil 5microgram powder and solvent for solution for injection vials	Powder and solvent for solution for injection	Intracavernous	Alprostadil	5.000microgram	07040500	4845

30641000033114	35899011000001105	Alteplase 10mg powder and solvent for solution for injection vials	Alteplase 10mg powder and solvent for solution for injection vials	Powder and solvent for solution for injection	Intravenous	Alteplase	10.000mg	02100200	7

30741000033117		Alcobon  Intravenous infusion  10 mg/ml							1

30941000033119		Alexan 100  Injection  100 mg/ml							1

31241000033116	35898711000001103	Alprostadil 500micrograms/1ml solution for infusion ampoules	Alprostadil 500micrograms/1ml solution for infusion ampoules	Solution for infusion	Intravenous/ Intraarterial	Alprostadil	500.000microgram/1.000ml	07010101	554

31441000033115		Alcuronium Chloride  Injection  5 mg/ml							7

31541000033119		Alfentanil  Injection  500 micrograms/ml							210

31641000033118	35899411000001101	Alteplase 50mg powder and solvent for solution for infusion vials	Alteplase 50mg powder and solvent for solution for infusion vials	Powder and solvent for solution for infusion	Intravenous	Alteplase	50.000mg	02100200	2

31741000033110	35896711000001102	Alfentanil 5mg/1ml solution for injection ampoules	Alfentanil 5mg/1ml solution for injection ampoules	Solution for injection	Intravenous	Alfentanil hydrochloride	5.000mg/1.000ml	15010403	6519

32241000033110		Aluminium Acetate  Lotion  0.65 %							293

32341000033117	4613311000001107	Alphosyl lotion (Haleon UK Trading Ltd)	Alphosyl lotion	Liquid/ Cutaneous liquid	Cutaneous	Allantoin/ Coal tar extract alcoholic	20.000mg/1.000gram + 50.000mg/1.000gram		32139

32441000033111	3062411000001103	Alcoderm lotion (Galderma (UK) Ltd)	Alcoderm lotion	Liquid/ Cutaneous liquid	Cutaneous	Liquid paraffin	160.000mg/1.000ml		1609

32541000033112	4558111000001102	Alfuzosin 5mg modified-release tablets	Alfuzosin 5mg modified-release tablets	Modified-release tablet	Oral	Alfuzosin hydrochloride	5.000mg	07040100	136280

32641000033113		Aluminium Hydroxide  Mixture  4 %							89708

32741000033116		aluminium hydroxide and belladonna mixture  Mixture  300 micrograms							326

32841000033114	8155911000001102	Alembicol D oil (Alembic Products Ltd)	Alembicol D oil	Not applicable		Coconut oil fractionated	1.000ml/1.000ml		13

32941000033118	35897111000001100	Almond oil liquid	Almond oil liquid	Not applicable	Route of administration not applicable	Almond oil	1.000ml/1.000ml	19060500	21582

33141000033110	2949411000001103	Alpha Keri bath oil (Bristol-Myers Squibb Pharmaceuticals Ltd)	Alpha Keri bath oil	Bath additive	Cutaneous	Lanolin oil/ Liquid paraffin	30.000mg/1.000gram + 917.000mg/1.000gram		333642

33241000033115	41890811000001108	Alclometasone 0.05% ointment	Alclometasone 0.05% ointment	Ointment/ Cutaneous ointment	Cutaneous	Alclometasone dipropionate	500.000microgram/1.000gram	13040000	29737

33341000033113		Albucid  Ointment  10 %							91

33441000033119		Alphodith  Ointment  0.4 %							134

33541000033118		Alphodith  Ointment  1 %							93

33641000033117		Alphodith  Ointment  2 %							55

33741000033114		Alphodith  Ointment  3 %							62

33841000033116	397611000001105	Alomide 0.1% eye drops (Novartis Pharmaceuticals UK Ltd)	Alomide 0.1% eye drops	Eye drops	Ocular	Lodoxamide trometamol	1.000mg/1.000ml		109243

33941000033112		Al 100  Powder  							40

34141000033113		Alfare  Powder  							101

34541000033116		Albumaid Xp  Powder							2

34641000033115		Albumaid Xp Concentrate  Powder							161

34841000033119	509711000001109	Alphosyl 2 in 1 shampoo (Omega Pharma Ltd)	Alphosyl 2 in 1 shampoo	Shampoo	Cutaneous	Coal tar extract alcoholic	50.000mg/1.000gram		888950

34941000033110		Alphosyl  Shampoo  							32265

35041000033110		Alfacalcidol  Solution  200nanograms/ml							3967

35541000033117		Albrights  Solution  							2312

35641000033116		Alevaire  Solution  1.25 mg/ml							6

35741000033113	35899511000001102	Aluminium chloride 20% solution	Aluminium chloride 20% solution	Cutaneous solution/ Liquid	Cutaneous	Aluminium chloride hexahydrate	200.000mg/1.000ml	13120000	314484

35841000033115		Algipan  Spray  							1869

35941000033111		Albym Test  Strips  							227

36041000033118		Algicon  Suspension (aniseed flavour)  							3657

36141000033119	685211000001107	Alvedon 125mg suppositories (Esteve Pharmaceuticals Ltd)	Alvedon 125mg suppositories	Suppository	Rectal	Paracetamol	125.000mg		7019

36441000033110		Altacite  Suspension  500 mg/5 ml							1307

36541000033111	242911000001104	Altacite Plus oral suspension (Esteve Pharmaceuticals Ltd)	Altacite Plus oral suspension	Oral suspension	Oral	Hydrotalcite/ Simeticone	100.000mg/1.000ml + 25.000mg/1.000ml		223982

36641000033112		Aludrox Sa  Suspension							1128

36741000033115	3192011000001102	Algicon oral suspension (Sanofi)	Algicon oral suspension	Oral suspension	Oral	Aluminium hydroxide / Magnesium carbonate co-gel/ Magnesium alginate/ Magnesium carbonate/ Potassium bicarbonate	28.000mg/1.000ml + 50.000mg/1.000ml + 35.000mg/1.000ml + 10.000mg/1.000ml		248222

36841000033113		Aldomet  Suspension  250 mg/5 ml							516

36941000033117		Algitec  Suspension							20597

37041000033116	41980611000001101	Alpha tocopheryl acetate 500mg/5ml oral suspension	Alpha tocopheryl acetate 500mg/5ml oral suspension	Oral suspension	Oral	Alpha tocopheryl acetate	100.000mg/1.000ml	09060500	131119

37141000033117	599311000001108	Alupent 10mg/5ml syrup (Boehringer Ingelheim Ltd)	Alupent 10mg/5ml syrup	Oral solution	Oral	Orciprenaline sulfate	2.000mg/1.000ml		304948

37241000033112	196111000001109	Almodan 125mg/5ml syrup (Teva UK Ltd)	Almodan 125mg/5ml syrup	Oral suspension	Oral	Amoxicillin trihydrate	25.000mg/1.000ml		23240

37341000033119		Almodan  Syrup  250 mg/5 ml							8012

37441000033113	4538811000001105	Alimix 10mg tablets (Janssen-Cilag Ltd)	Alimix 10mg tablets	Tablet/ Oral Tablet	Oral	Cisapride monohydrate	10.000mg		2128

37541000033114		Aloxiprin  Tablets  600 mg							603

37641000033110		Alphavase 0.5  Tablets  500 micrograms							396

37741000033118	934411000001100	Alphavase 1 tablets (Ashbourne Pharmaceuticals Ltd)	Alphavase 1 tablets	Tablet/ Oral Tablet	Oral	Prazosin hydrochloride	1.000mg		763

37841000033111	570011000001106	Alphavase 2 tablets (Ashbourne Pharmaceuticals Ltd)	Alphavase 2 tablets	Tablet/ Oral Tablet	Oral	Prazosin hydrochloride	2.000mg		357

37941000033115	74711000001102	Alphavase 5 tablets (Ashbourne Pharmaceuticals Ltd)	Alphavase 5 tablets	Tablet/ Oral Tablet	Oral	Prazosin hydrochloride	5.000mg		638

38041000033117	20528411000001107	Albendazole 400mg tablets	Albendazole 400mg tablets	Tablet/ Oral Tablet	Oral	Albendazole	400.000mg	05050300	3099

38141000033118	42030911000001107	Alfuzosin 2.5mg tablets	Alfuzosin 2.5mg tablets	Tablet/ Oral Tablet	Oral	Alfuzosin hydrochloride	2.500mg	07040100	733415

38341000033115		Alcobon  Tablets  500 mg							1

38541000033110	4038811000001107	Alkeran 2mg tablets (Aspen Pharma Trading Ltd)	Alkeran 2mg tablets	Tablet/ Oral Tablet	Oral	Melphalan	2.000mg		45

38641000033111	4840911000001104	Alkeran 5mg tablets (GlaxoSmithKline UK Ltd)	Alkeran 5mg tablets	Tablet/ Oral Tablet	Oral	Melphalan	5.000mg		56

38741000033119	893811000001100	Allegron 10mg tablets (King Pharmaceuticals Ltd)	Allegron 10mg tablets	Tablet/ Oral Tablet	Oral	Nortriptyline hydrochloride	10.000mg		4918

38841000033112	629711000001106	Allegron 25mg tablets (King Pharmaceuticals Ltd)	Allegron 25mg tablets	Tablet/ Oral Tablet	Oral	Nortriptyline hydrochloride	25.000mg		10797

38941000033116		Alophen  Tablets							116

39041000033113		Altacite  Tablets  500 mg							217

39141000033112		Altacite Plus  Tablets  							447

39241000033117		Aludrox  Tablets  							324

39441000033116	42351211000001109	Aluminium hydroxide 500mg chewable tablets	Aluminium hydroxide 500mg chewable tablets	Chewable tablet	Oral	Aluminium hydroxide dried	500.000mg	01010100	27760

39541000033115		Alunex  Tablets  4 mg							11
